Date,Document ID
01/19/2021,BBLS DD XCONEL501
01/18/2021,BBLS DD X3QKQT901
01/14/2021,BBLS DD X7VPC6IO1
01/10/2021,BBLS DD XGNI08A01
01/10/2021,BBLS DD XHV4KP0G1
01/10/2021,BBLS DD XKCCQ6401
01/10/2021,BBLS DD XPUJI9E81
01/06/2021,BBLS DD XUNHBRLO1
01/03/2021,BBLS DD XBTHAEJ81
01/03/2021,BBLS DD XCQORAP81
12/28/2020,BBLS DD X9H0Q7HG1
12/28/2020,BBLS DD X19V4K901
12/28/2020,BBLS DD XG867FO81
12/28/2020,BBLS DD XI96NLQ01
12/28/2020,BBLS DD XIK4JB001
12/27/2020,BBLS DD XAADDS901
12/27/2020,BBLS DD X15APS8G1
12/22/2020,BBLS DD XHB6OFLO1
12/22/2020,BBLS DD XOV8GAP81
12/21/2020,BBLS DD XTE0JEAG1
12/21/2020,BBLS DD X4GVG91G1
12/21/2020,BBLS DD XJ1VNAE01
12/21/2020,BBLS DD XLGC0Q0O1
12/21/2020,BBLS DD XM0HUSJG1
12/21/2020,BBLS DD XMK4IUIG1
12/21/2020,BBLS DD XSR2D4G81
12/17/2020,BBLS DD X21R9MN81
12/15/2020,BBLS DD XAO6AC8G1
12/14/2020,BBLS DD XISHAB8O1
12/14/2020,BBLS DD XQRA8LOG1
12/13/2020,BBLS DD XG6L3NN81
12/10/2020,BBLS DD XTC4RQEO1
12/10/2020,BBLS DD XVCM6B6G1
12/10/2020,BBLS DD X3NFMGUG1
12/10/2020,BBLS DD X6UVUQKO1
12/10/2020,BBLS DD X8NGG9F01
12/10/2020,BBLS DD XBAL3F5O1
12/10/2020,BBLS DD XFIBRL3G1
12/10/2020,BBLS DD XJL3SQG01
12/10/2020,BBLS DD XNAIJJ601
12/10/2020,BBLS DD XSOCKM681
12/07/2020,BBLS DD X3BAL6U01
12/07/2020,BBLS DD XNU7FO2O1
12/07/2020,BBLS DD XORQ146G1
11/29/2020,BBLS DD XCMO1L201
11/29/2020,BBLS DD X1C1I3H81
11/29/2020,BBLS DD XGCEM8L81
11/29/2020,BBLS DD X21MR8UG1
11/29/2020,BBLS DD XP62TL8G1
11/26/2020,BBLS DD XURL790G1
11/24/2020,BBLS DD XI9GE86O1
11/24/2020,BBLS DD XKQ98T0G1
11/19/2020,BBLS DD XUPCDC181
11/18/2020,BBLS DD XRCTB52G1
11/16/2020,BBLS DD XM673ABG1
11/05/2020,BBLS DD XUBU0USO1
11/05/2020,BBLS DD XM5ACB3O1
11/05/2020,BBLS DD XPLFASQ81
11/03/2020,BBLS DD XM92D9881
10/29/2020,BBLS DD X4EUN5CO1
10/29/2020,BBLS DD X56MOTF81
10/29/2020,BBLS DD XMTNVM481
10/28/2020,BBLS DD X3VTR5Q81
10/28/2020,BBLS DD X8IQQDE01
10/28/2020,BBLS DD XHVQPUVG1
10/27/2020,BBLS DD XU4U2J081
10/27/2020,BBLS DD XUPLBO401
10/27/2020,BBLS DD X3OTUE4O1
10/27/2020,BBLS DD X8G5C1DG1
10/27/2020,BBLS DD X9MJGIV01
10/27/2020,BBLS DD XCK23D0O1
10/27/2020,BBLS DD XSEC1DE81
10/26/2020,BBLS DD X6HT9J4O1
10/22/2020,BBLS DD XTAR65AO1
10/22/2020,BBLS DD X5QMEMGO1
10/22/2020,BBLS DD XB1KTSF81
10/21/2020,BBLS DD X7N12PN01
10/15/2020,BBLS DD XQJKO5AG1
10/12/2020,BBLS DD XC2AQMM01
09/30/2020,BBLS DD X48DE3CO1
09/30/2020,BBLS DD XH5CPQ1O1
09/29/2020,BBLS DD XGJME3EO1
09/29/2020,BBLS DD XJNGK9L01
09/29/2020,BBLS DD XNOV6E381
09/28/2020,BBLS DD XUDHEBM81
09/28/2020,BBLS DD X6GFF2881
09/28/2020,BBLS DD XDML5VL01
09/28/2020,BBLS DD XG8DQ0281
09/28/2020,BBLS DD XNT70KV01
09/27/2020,BBLS DD XUH0TR101
09/27/2020,BBLS DD XUMVRBUO1
09/27/2020,BBLS DD XVJCI1O01
09/27/2020,BBLS DD X36GU3201
09/27/2020,BBLS DD X4J0D9GO1
09/27/2020,BBLS DD X4QP9D281
09/27/2020,BBLS DD X59T0FL81
09/27/2020,BBLS DD X5ER843O1
09/27/2020,BBLS DD X5QUDMK01
09/27/2020,BBLS DD X73DSBEO1
09/27/2020,BBLS DD X978P6L01
09/27/2020,BBLS DD XDG6HTC81
09/27/2020,BBLS DD XHC37DD81
09/27/2020,BBLS DD XLKATBL81
09/27/2020,BBLS DD XOUDQ3G01
09/24/2020,BBLS DD XCBQ4EJO1
09/24/2020,BBLS DD XQIBS8V01
09/24/2020,BBLS DD XSKDGQF01
09/23/2020,BBLS DD X59PV6V81
09/23/2020,BBLS DD XSN1U7AO1
09/07/2020,BBLS DD X70M8CQ81
09/07/2020,BBLS DD XBRB6I7G1
09/03/2020,BBLS DD XA7VPPRO1
09/03/2020,BBLS DD XRSUKUDO1
09/03/2020,BBLS DD X2S7PR481
09/02/2020,BBLS DD X8JH5L8O1
09/02/2020,BBLS DD XERHJF601
09/02/2020,BBLS DD XO4I10T01
08/26/2020,BBLS DD XVT73C901
08/26/2020,BBLS DD XPC05HN01
08/24/2020,BBLS DD XCKI917G1
08/23/2020,BBLS DD XEV6LNLG1
08/20/2020,BBLS DD X36U5S981
08/19/2020,BBLS DD XB3SHDI01
08/13/2020,BBLS DD X6IVR13G1
08/13/2020,BBLS DD XLE611EG1
08/12/2020,BBLS DD XEU0DQHO1
08/11/2020,BBLS DD X82S2S381
08/11/2020,BBLS DD XSKL9RH01
08/06/2020,BBLS DD X5SI78OO1
08/06/2020,BBLS DD X7VEIG1G1
07/30/2020,BBLS DD X307PIK01
07/30/2020,BBLS DD XA290MJO1
07/30/2020,BBLS DD XKL393KG1
07/30/2020,BBLS DD XMBCSABO1
07/29/2020,BBLS DD XKLN1ONG1
07/28/2020,BBLS DD XV59EE0O1
07/28/2020,BBLS DD XBS3PVD01
07/27/2020,BBLS DD XAHFFANO1
07/27/2020,BBLS DD XE2G9U301
07/27/2020,BBLS DD XT0L47SG1
07/26/2020,BBLS DD XEUETP1O1
07/26/2020,BBLS DD XJV8PMQO1
07/23/2020,BBLS DD XPR7B5581
07/21/2020,BBLS DD XPDGNSQ81
07/19/2020,BBLS DD X20E1K101
07/16/2020,BBLS DD X66L2T7G1
07/14/2020,BBLS DD XV5AAD8O1
07/14/2020,BBLS DD XFVN7JJG1
07/14/2020,BBLS DD XRNAO9N81
07/12/2020,BBLS DD XADF6L7G1
07/09/2020,BBLS DD XBRJV3681
07/05/2020,BBLS DD XVNH6V7G1
07/05/2020,BBLS DD XA7UBTGG1
06/28/2020,BBLS DD XFCHD3O1
06/25/2020,BBLS DD XT5HUPK81
06/25/2020,BBLS DD XU33FRQ01
06/25/2020,BBLS DD XUHGKUPO1
06/25/2020,BBLS DD X999M6FO1
06/25/2020,BBLS DD X99SO50O1
06/25/2020,BBLS DD XE2S1A1G1
06/25/2020,BBLS DD XKP7G8UG1
06/25/2020,BBLS DD XLO0J5E81
06/25/2020,BBLS DD XRDDAUDG1
06/24/2020,BBLS DD XQJALICG1
06/24/2020,BBLS DD X2OQCBIG1
06/15/2020,BBLS DD XHNQOJM81
06/14/2020,BBLS DD XC9PUOQO1
06/11/2020,BBLS DD X3KLFRL81
05/28/2020,BBLS DD XOFRCVS81
05/27/2020,BBLS DD X4TF77301
05/26/2020,BBLS DD XBRR25N01
05/26/2020,BBLS DD XH73JVH01
05/20/2020,BBLS DD XAOOIBIO1
05/19/2020,BBLS DD XJK83PGO1
05/18/2020,BBLS DD XRSN94N01
05/17/2020,BBLS DD XASKMCOO1
05/13/2020,BBLS DD XRIBFFS81
05/10/2020,BBLS DD XU2FUS101
05/10/2020,BBLS DD X3H89GT81
05/05/2020,BBLS DD X4N5N5O01
05/04/2020,BBLS DD X5SVI9H81
05/04/2020,BBLS DD X7K4NDBG1
05/04/2020,BBLS DD XCCOEHU01
05/04/2020,BBLS DD XDK8VHUO1
05/04/2020,BBLS DD X1FE01IG1
05/04/2020,BBLS DD XI1I2BEO1
05/03/2020,BBLS DD XV4DD5A81
05/03/2020,BBLS DD X3DQ2H8G1
05/03/2020,BBLS DD X6V5AF401
05/03/2020,BBLS DD XC06QMH81
05/03/2020,BBLS DD XDQP9P301
05/03/2020,BBLS DD X1JMM5QO1
04/29/2020,BBLS DD XBNMJTHO1
04/29/2020,BBLS DD XDTQRPJ81
04/29/2020,BBLS DD XO6HP4L01
04/29/2020,BBLS DD XOS7HVNO1
04/29/2020,BBLS DD XQISE2K01
04/28/2020,BBLS DD X3TDFVT01
04/28/2020,BBLS DD X40ST5SO1
04/28/2020,BBLS DD X7PR6A201
04/28/2020,BBLS DD X835C9T81
04/28/2020,BBLS DD XA5EF2PG1
04/28/2020,BBLS DD XB6EVSK01
04/28/2020,BBLS DD XCVB177O1
04/28/2020,BBLS DD XHDQGFN81
04/28/2020,BBLS DD XIBK250G1
04/28/2020,BBLS DD XK7CB2401
04/28/2020,BBLS DD XOPDVU081
04/28/2020,BBLS DD XP4VPN081
04/28/2020,BBLS DD XQ3P08HO1
04/28/2020,BBLS DD XRN647T81
04/28/2020,BBLS DD XRVD0KC01
04/27/2020,BBLS DD X108P581
04/27/2020,BBLS DD XVR232MG1
04/27/2020,BBLS DD X5160MB81
04/27/2020,BBLS DD X59H1TKO1
04/27/2020,BBLS DD X5T8VN9G1
04/27/2020,BBLS DD X6CFV7K01
04/27/2020,BBLS DD X6TSLKM81
04/27/2020,BBLS DD X88J4HVG1
04/27/2020,BBLS DD X8Q82SFO1
04/27/2020,BBLS DD XA1F96E81
04/27/2020,BBLS DD XAGB67N81
04/27/2020,BBLS DD XBB8LC101
04/27/2020,BBLS DD XBD2BD881
04/27/2020,BBLS DD XBUREL0O1
04/27/2020,BBLS DD XCDHFPP01
04/27/2020,BBLS DD XCFGEASG1
04/27/2020,BBLS DD XCHT7ET81
04/27/2020,BBLS DD XCM2H1A01
04/27/2020,BBLS DD XCRUSD601
04/27/2020,BBLS DD XE1QDAV01
04/27/2020,BBLS DD XF2C89O81
04/27/2020,BBLS DD XG02HVQG1
04/27/2020,BBLS DD XG8G28601
04/27/2020,BBLS DD X1K4T3DG1
04/27/2020,BBLS DD XH67ALJO1
04/27/2020,BBLS DD XHCMNS101
04/27/2020,BBLS DD XHJ8L9V01
04/27/2020,BBLS DD XI3HMD601
04/27/2020,BBLS DD XI5MG5MG1
04/27/2020,BBLS DD XIFEAQFO1
04/27/2020,BBLS DD XIIGVDG81
04/27/2020,BBLS DD XIJRBC2G1
04/27/2020,BBLS DD XISBC0P81
04/27/2020,BBLS DD X1VJB0G81
04/27/2020,BBLS DD XM6DFQK81
04/27/2020,BBLS DD XNAP08701
04/27/2020,BBLS DD XNBGRH8G1
04/27/2020,BBLS DD XNED9NAG1
04/27/2020,BBLS DD XNLG18681
04/27/2020,BBLS DD X2CA2KP01
04/27/2020,BBLS DD XOS51OPG1
04/27/2020,BBLS DD XOVAP27O1
04/27/2020,BBLS DD XP9TQ4JG1
04/27/2020,BBLS DD XPD1PAGG1
04/27/2020,BBLS DD XR592E801
04/27/2020,BBLS DD XRGCFHN81
04/27/2020,BBLS DD XRPMNSC01
04/27/2020,BBLS DD XS3KOBL81
04/27/2020,BBLS DD XS50FT981
04/27/2020,BBLS DD XS9QOJVO1
04/27/2020,BBLS DD XSHBHREG1
04/27/2020,BBLS DD XSS1S5B81
04/26/2020,BBLS DD X51SQV681
04/26/2020,BBLS DD X705MPRG1
04/26/2020,BBLS DD X8PC3BTG1
04/26/2020,BBLS DD XCPPK40O1
04/26/2020,BBLS DD XDR8MN2O1
04/26/2020,BBLS DD XJCCV9201
04/23/2020,BBLS DD XU2CHBS01
04/23/2020,BBLS DD XBIH1D0G1
04/23/2020,BBLS DD XKK9Q0OO1
04/23/2020,BBLS DD XNQS25R81
04/22/2020,BBLS DD X75NRRTO1
04/22/2020,BBLS DD X2D19FVG1
04/22/2020,BBLS DD XR04CLI01
04/22/2020,BBLS DD X2NFVU881
04/15/2020,BBLS DD X920FOFO1
04/15/2020,BBLS DD XB6CDM901
04/15/2020,BBLS DD XD3048FO1
04/15/2020,BBLS DD X2I9QUS81
04/14/2020,BBLS DD XEC2HVQG1
03/30/2020,BBLS DD XJ384PLO1
03/24/2020,BBLS DD X4R0ID701
03/09/2020,BBLS DD X5F8KKOO1
03/08/2020,BBLS DD XU36A0UO1
03/08/2020,BBLS DD XU6OTPF01
03/08/2020,BBLS DD X44G0JCO1
03/08/2020,BBLS DD X48FQKGG1
03/08/2020,BBLS DD X5I3OCAG1
03/08/2020,BBLS DD X5R9S9MG1
03/08/2020,BBLS DD X6G7KO5G1
03/08/2020,BBLS DD X6K9CNFO1
03/08/2020,BBLS DD X6R22AQ81
03/08/2020,BBLS DD X79BH6B01
03/08/2020,BBLS DD X80JINUO1
03/08/2020,BBLS DD X84DSMRO1
03/08/2020,BBLS DD XA3SCGS01
03/08/2020,BBLS DD XATQ9TOG1
03/08/2020,BBLS DD X13N89LG1
03/08/2020,BBLS DD XB8JJ1S81
03/08/2020,BBLS DD XBEJRNS81
03/08/2020,BBLS DD XCN7D4E01
03/08/2020,BBLS DD XCRVH0N81
03/08/2020,BBLS DD XDFDTFTG1
03/08/2020,BBLS DD XE19PLJO1
03/08/2020,BBLS DD XGABHL6G1
03/08/2020,BBLS DD XGMNTJJG1
03/08/2020,BBLS DD X1MS5I901
03/08/2020,BBLS DD XHJH50NG1
03/08/2020,BBLS DD XIK1L8301
03/08/2020,BBLS DD X6DUDVG1
03/08/2020,BBLS DD XKD555UO1
03/08/2020,BBLS DD XKJBFQDO1
03/08/2020,BBLS DD XL2BEI001
03/08/2020,BBLS DD XLEVM8S01
03/08/2020,BBLS DD XLV0OHB01
03/08/2020,BBLS DD X27Q7NR01
03/08/2020,BBLS DD XN2KDLJ81
03/08/2020,BBLS DD XPHPTUJ81
03/08/2020,BBLS DD XQHT54081
03/08/2020,BBLS DD XQQRTV9G1
03/08/2020,BBLS DD XR4UGR101
03/08/2020,BBLS DD XR53B5201
03/08/2020,BBLS DD XRDPKEC01
03/08/2020,BBLS DD X2P3ETC01
03/08/2020,BBLS DD XSBSIJ6G1
03/08/2020,BBLS DD XSQ2I2781
03/04/2020,BBLS DD XVMCTCH01
03/04/2020,BBLS DD XGTBLKFO1
03/04/2020,BBLS DD XRRRDHD81
03/03/2020,BBLS DD XVU2IRB81
03/01/2020,BBLS DD XBHMMI0G1
03/01/2020,BBLS DD XC2UVMD81
02/27/2020,BBLS DD XVDD1FNG1
02/27/2020,BBLS DD XVKPGCN01
02/27/2020,BBLS DD X7VV8VLO1
02/27/2020,BBLS DD X9RRF4QG1
02/27/2020,BBLS DD X16LCV3G1
02/27/2020,BBLS DD XK3DK9PG1
02/27/2020,BBLS DD XL3EELS81
02/27/2020,BBLS DD XLVMUCUO1
02/27/2020,BBLS DD X28NHCR01
02/27/2020,BBLS DD XO42QR1G1
02/27/2020,BBLS DD XOVB4GLO1
02/27/2020,BBLS DD XPFRMSNG1
02/27/2020,BBLS DD XPI6278G1
02/27/2020,BBLS DD XSQ0AOCO1
02/26/2020,BBLS DD XTC2HOI01
02/26/2020,BBLS DD XTV795501
02/26/2020,BBLS DD XBRF5VNO1
02/26/2020,BBLS DD X1LI3QK01
02/26/2020,BBLS DD XOS4V8D81
02/25/2020,BBLS DD XV69E3E01
02/25/2020,BBLS DD X4VTET9G1
02/25/2020,BBLS DD X7MLDV5G1
02/25/2020,BBLS DD X7QH9DK81
02/25/2020,BBLS DD XA7BO6AO1
02/25/2020,BBLS DD XCLHI50G1
02/25/2020,BBLS DD XF3HBMAG1
02/25/2020,BBLS DD XF75GDFO1
02/25/2020,BBLS DD XFFNTC881
02/25/2020,BBLS DD X1HLDRKG1
02/25/2020,BBLS DD XFIVFO7G1
02/25/2020,BBLS DD XHFGFRDG1
02/25/2020,BBLS DD XIQA6KH81
02/25/2020,BBLS DD XJB1PR6G1
02/25/2020,BBLS DD XJHE5H1O1
02/25/2020,BBLS DD XKGKP5J01
02/25/2020,BBLS DD XLDHU0VG1
02/25/2020,BBLS DD XMCNT1QG1
02/25/2020,BBLS DD XNBA1J8G1
02/25/2020,BBLS DD XNUEA4181
02/25/2020,BBLS DD XP5PIJBO1
02/25/2020,BBLS DD X2LIG6AG1
02/25/2020,BBLS DD XSU2RSHG1
02/24/2020,BBLS DD XE7MQUAO1
02/24/2020,BBLS DD XLPSLOB01
02/20/2020,BBLS DD X65Q56481
02/20/2020,BBLS DD X6A1G8K81
02/20/2020,BBLS DD XC4QUC8G1
02/18/2020,BBLS DD XJ95P8601
02/13/2020,BBLS DD XUMG4KBG1
02/06/2020,BBLS DD X5E5O31G1
02/06/2020,BBLS DD XA3CD9A01
02/06/2020,BBLS DD XEJ4NJI81
02/06/2020,BBLS DD XQB6S8401
02/05/2020,BBLS DD X8R3IJO81
02/02/2020,BBLS DD X25BPLC01
01/30/2020,BBLS DD X50PO0L01
01/30/2020,BBLS DD X5P3RLOG1
01/30/2020,BBLS DD X87KE9R01
01/30/2020,BBLS DD XA5H86Q01
01/30/2020,BBLS DD XO16O4H01
01/30/2020,BBLS DD XOLOTTKO1
01/30/2020,BBLS DD XP9B5AF01
01/27/2020,BBLS DD XTNE03DO1
01/27/2020,BBLS DD X38IOTBG1
01/27/2020,BBLS DD X3DOCV601
01/27/2020,BBLS DD X7MOP38G1
01/27/2020,BBLS DD X8G5ALHG1
01/27/2020,BBLS DD XE023P481
01/27/2020,BBLS DD XGES09C81
01/27/2020,BBLS DD XI3EEGDG1
01/27/2020,BBLS DD XJTHES801
01/27/2020,BBLS DD X21476H01
01/26/2020,BBLS DD XFVV5JOO1
01/26/2020,BBLS DD XKS5FADO1
01/23/2020,BBLS DD XMIKPM981
01/08/2020,BBLS DD X39C77281
01/08/2020,BBLS DD X4BGQGMO1
01/08/2020,BBLS DD X6HD404G1
01/01/2020,BBLS DD X4V34TJ81
01/01/2020,BBLS DD XGDO5SS81
12/29/2019,BBLS DD XTAI41G81
12/26/2019,BBLS DD X5CDRF801
12/26/2019,BBLS DD X7OBGQ081
12/26/2019,BBLS DD XBJ32BC81
12/26/2019,BBLS DD XQUBSJU01
12/25/2019,BBLS DD X426AGU81
12/22/2019,BBLS DD X8KFI0VO1
12/22/2019,BBLS DD X20LNDQ81
12/22/2019,BBLS DD XO5OK0TO1
12/19/2019,BBLS DD XEJDDAH01
12/19/2019,BBLS DD XKG2I6EG1
12/19/2019,BBLS DD XO3GNVLO1
12/19/2019,BBLS DD XO6IE23G1
12/19/2019,BBLS DD XOSQIBB81
12/19/2019,BBLS DD X92A6901
12/18/2019,BBLS DD X2U98LBO1
12/17/2019,BBLS DD XJAUQHI01
12/17/2019,BBLS DD XRDGRC681
12/17/2019,BBLS DD XRL2SNU81
12/16/2019,BBLS DD XT8VDUR81
12/15/2019,BBLS DD XU58BPD81
12/15/2019,BBLS DD XJ1BPU001
12/12/2019,BBLS DD XJHUVRFO1
12/10/2019,BBLS DD XI894JDO1
12/09/2019,BBLS DD XBNMGNQG1
12/09/2019,BBLS DD XCOHHTUG1
12/05/2019,BBLS DD XFGO9PUO1
12/02/2019,BBLS DD XBPCEONG1
11/26/2019,BBLS DD XU622S481
11/26/2019,BBLS DD XVRC2KIO1
11/26/2019,BBLS DD XBVUCK5O1
11/26/2019,BBLS DD XM3MPUN01
11/26/2019,BBLS DD XMUH4PRG1
11/26/2019,BBLS DD XOQ3LB201
11/25/2019,BBLS DD X5K7NTO81
11/25/2019,BBLS DD XQUNO5281
11/24/2019,BBLS DD XNSPFNCO1
11/21/2019,BBLS DD XJ40ONA01
11/20/2019,BBLS DD X9KNBMH01
11/18/2019,BBLS DD XPLIF7J81
11/07/2019,BBLS DD X8DOFC281
11/06/2019,BBLS DD XO1D97PO1
10/30/2019,BBLS DD X9N6AG401
10/30/2019,BBLS DD XBQC431G1
10/29/2019,BBLS DD X2H4VV3G1
10/28/2019,BBLS DD XJ8MIKDO1
10/27/2019,BBLS DD X37AUDC81
10/27/2019,BBLS DD X6H8M1681
10/27/2019,BBLS DD XDKJUNI81
10/27/2019,BBLS DD XKK2RF881
10/27/2019,BBLS DD XMRO4KKO1
10/24/2019,BBLS DD XTN9KGNG1
10/24/2019,BBLS DD X6HQOS781
10/24/2019,BBLS DD XBM6FBOO1
10/24/2019,BBLS DD XEDO11G01
10/24/2019,BBLS DD XGT7D81
10/16/2019,BBLS DD XOKT7IG1
10/15/2019,BBLS DD X6B5QVU81
10/15/2019,BBLS DD XG9FK2QO1
10/14/2019,BBLS DD X3U21SRG1
10/01/2019,BBLS DD X8AM7QS01
10/01/2019,BBLS DD X19HLE981
09/30/2019,BBLS DD XMVIU5PG1
09/29/2019,BBLS DD X42B704G1
09/26/2019,BBLS DD XVVN9P981
09/26/2019,BBLS DD XAA3JH801
09/26/2019,BBLS DD X174E2SG1
09/26/2019,BBLS DD XC8K59A81
09/26/2019,BBLS DD XCOQ1RG81
09/26/2019,BBLS DD X1DTB85O1
09/26/2019,BBLS DD XEHLPOHO1
09/26/2019,BBLS DD XEI9S4S01
09/26/2019,BBLS DD XFVTA9R01
09/26/2019,BBLS DD XGMQMH2O1
09/26/2019,BBLS DD XICQ6SNG1
09/26/2019,BBLS DD XIVB7NCG1
09/26/2019,BBLS DD XJ1EO67G1
09/26/2019,BBLS DD XK784G801
09/26/2019,BBLS DD XKDK6UUO1
09/26/2019,BBLS DD XM8MQTF01
09/26/2019,BBLS DD XMAK56FG1
09/26/2019,BBLS DD XNHH08VG1
09/26/2019,BBLS DD XRIF6GB01
09/26/2019,BBLS DD XT0SMLK01
09/25/2019,BBLS DD XRNC2GNG1
09/12/2019,BBLS DD XTPSHIGO1
09/12/2019,BBLS DD XQKRPN1O1
09/10/2019,BBLS DD X23CVD4O1
09/08/2019,BBLS DD X7K9S20O1
09/08/2019,BBLS DD X2SEEM181
09/05/2019,BBLS DD XV1A80R01
09/05/2019,BBLS DD XFFLDPGO1
09/05/2019,BBLS DD XPIR0U7O1
09/03/2019,BBLS DD X7LRR9701
09/02/2019,BBLS DD XF37G0O1
09/02/2019,BBLS DD XDLVFN4O1
09/02/2019,BBLS DD XJ9SILJG1
08/28/2019,BBLS DD XQT7S2201
08/27/2019,BBLS DD XC7C97481
08/27/2019,BBLS DD XNLBRA881
08/26/2019,BBLS DD XJ9BJEOO1
08/26/2019,BBLS DD XSB2J1TG1
08/25/2019,BBLS DD XRPOC4K81
08/18/2019,BBLS DD XV6PV1001
08/08/2019,BBLS DD X9PQIA5O1
08/04/2019,BBLS DD XANORO581
07/28/2019,BBLS DD XTFCOES01
07/28/2019,BBLS DD X7KK0HL01
07/28/2019,BBLS DD X961S8B81
07/28/2019,BBLS DD XINHH67O1
07/28/2019,BBLS DD XJJQORD81
07/28/2019,BBLS DD XSG11L301
07/25/2019,BBLS DD XV9DU8FO1
07/25/2019,BBLS DD X6MIM2001
07/24/2019,BBLS DD XU4RLNP81
07/23/2019,BBLS DD XGRRGF7O1
07/18/2019,BBLS DD XS9BS3F01
07/15/2019,BBLS DD X9DN84R01
07/15/2019,BBLS DD XRK9N5AG1
07/10/2019,BBLS DD XF5JNT81
07/02/2019,BBLS DD X6HM16281
07/01/2019,BBLS DD XV2KL27G1
06/27/2019,BBLS DD XDFPJ6NG1
06/26/2019,BBLS DD X37PLOBG1
06/26/2019,BBLS DD X3U4GBBG1
06/26/2019,BBLS DD X6EDNC4G1
06/26/2019,BBLS DD X8VD8NI01
06/26/2019,BBLS DD XAEU18OG1
06/26/2019,BBLS DD X1IDQSJO1
06/26/2019,BBLS DD XG4GD9EG1
06/26/2019,BBLS DD XIA3EOCO1
06/26/2019,BBLS DD XO2EOFNG1
06/26/2019,BBLS DD XQJC4DDG1
06/26/2019,BBLS DD XRA5KQAO1
06/26/2019,BBLS DD XRUCRUN01
06/25/2019,BBLS DD XVC7P1QO1
06/18/2019,BBLS DD XU13VKAG1
06/17/2019,BBLS DD XN9MQB4G1
06/17/2019,BBLS DD XQ0UK6HO1
06/11/2019,BBLS DD XPNK8ST81
06/09/2019,BBLS DD XU6MEMB81
06/06/2019,BBLS DD XCIEPAMO1
05/30/2019,BBLS DD XGT6R91G1
05/30/2019,BBLS DD XOTR0KA01
05/29/2019,BBLS DD X71E58P01
05/29/2019,BBLS DD XDOENHO81
05/28/2019,BBLS DD XDIJS0HO1
05/28/2019,BBLS DD X1LURC6O1
05/23/2019,BBLS DD XBCH6RTO1
05/20/2019,BBLS DD XF0AKATO1
05/14/2019,BBLS DD X2VJVGE01
05/12/2019,BBLS DD XT909A2G1
05/12/2019,BBLS DD XLKQT5G81
05/09/2019,BBLS DD XC8IC42O1
05/09/2019,BBLS DD X2CIQRTO1
05/01/2019,BBLS DD X9ULK8VO1
04/30/2019,BBLS DD XT5V1AL01
04/30/2019,BBLS DD XV5K5CFG1
04/30/2019,BBLS DD X56K11T01
04/30/2019,BBLS DD XBHQISUG1
04/30/2019,BBLS DD XC7J3G081
04/30/2019,BBLS DD XCQQM4TO1
04/30/2019,BBLS DD XDS3EDN01
04/30/2019,BBLS DD XECA4C9G1
04/30/2019,BBLS DD XNAUJOVG1
04/30/2019,BBLS DD XOGE6BBO1
04/30/2019,BBLS DD XPO63FT01
04/30/2019,BBLS DD XPS2C5VO1
04/30/2019,BBLS DD XQUC7A2O1
04/30/2019,BBLS DD XR3PFGR01
04/30/2019,BBLS DD XSC5KVBO1
04/29/2019,BBLS DD XV9KIBF81
04/29/2019,BBLS DD X3JKD4LG1
04/29/2019,BBLS DD X3SK9BDG1
04/29/2019,BBLS DD X4J3KS001
04/29/2019,BBLS DD X4R0G51G1
04/29/2019,BBLS DD X83U4NKG1
04/29/2019,BBLS DD XCJ3TJ001
04/29/2019,BBLS DD XEID9AI81
04/29/2019,BBLS DD XETK2M5G1
04/29/2019,BBLS DD X1FVR8101
04/29/2019,BBLS DD XGVEDQL81
04/29/2019,BBLS DD X1N6J0C81
04/29/2019,BBLS DD XIKFG3K81
04/29/2019,BBLS DD XINLKDD81
04/29/2019,BBLS DD XSIH4EU01
04/28/2019,BBLS DD XT8O4DLO1
04/28/2019,BBLS DD XTK5DB7O1
04/28/2019,BBLS DD XTSK2FI81
04/28/2019,BBLS DD XU32CCG81
04/28/2019,BBLS DD X54OPF181
04/28/2019,BBLS DD XI8CELO1
04/28/2019,BBLS DD X5SJGJ8O1
04/28/2019,BBLS DD XIT7V0O1
04/28/2019,BBLS DD X64FKSBG1
04/28/2019,BBLS DD X6P2M1G01
04/28/2019,BBLS DD X706A6FO1
04/28/2019,BBLS DD XOBIKD01
04/28/2019,BBLS DD X88ULNEG1
04/28/2019,BBLS DD X8V4I3L01
04/28/2019,BBLS DD XBE8S7U81
04/28/2019,BBLS DD XBJCGP5G1
04/28/2019,BBLS DD XC22KBA81
04/28/2019,BBLS DD XC2DFOU01
04/28/2019,BBLS DD XDPSFB6O1
04/28/2019,BBLS DD XE99P0TO1
04/28/2019,BBLS DD XEHPP7M01
04/28/2019,BBLS DD XERTNMPO1
04/28/2019,BBLS DD XEV4OJMG1
04/28/2019,BBLS DD XFO9QMJ01
04/28/2019,BBLS DD XG7316FG1
04/28/2019,BBLS DD XGGKFJA01
04/28/2019,BBLS DD XGOMEMEO1
04/28/2019,BBLS DD XHC8NLD81
04/28/2019,BBLS DD XHGMGRDO1
04/28/2019,BBLS DD XHH70P1G1
04/28/2019,BBLS DD XII9RI801
04/28/2019,BBLS DD XJCTC5881
04/28/2019,BBLS DD XK7JNR6G1
04/28/2019,BBLS DD XKNRB5J01
04/28/2019,BBLS DD XL4OPGQ81
04/28/2019,BBLS DD XL8R8ISG1
