date,cryptocurrency_unscaled,cryptocurrency_monthly,isPartial,scale,cryptocurrency
2017-10-22,66,15.0,,0.15,9.9
2017-10-23,89,15.0,,0.15,13.35
2017-10-24,68,15.0,,0.15,10.2
2017-10-25,84,15.0,,0.15,12.6
2017-10-26,60,15.0,,0.15,9.0
2017-10-27,58,15.0,,0.15,8.7
2017-10-28,61,15.0,,0.15,9.15
2017-10-29,45,15.0,,0.15,6.75
2017-10-30,79,15.0,,0.15,11.85
2017-10-31,78,15.0,,0.15,11.7
2017-11-01,24,28.0,False,0.28,6.720000000000001
2017-11-02,31,28.0,,0.28,8.680000000000001
2017-11-03,30,28.0,,0.28,8.4
2017-11-04,34,28.0,,0.28,9.520000000000001
2017-11-05,28,28.0,,0.28,7.840000000000001
2017-11-06,24,28.0,,0.28,6.720000000000001
2017-11-07,31,28.0,,0.28,8.680000000000001
2017-11-08,30,28.0,,0.28,8.4
2017-11-09,32,28.0,,0.28,8.96
2017-11-10,40,28.0,,0.28,11.200000000000001
2017-11-11,37,28.0,,0.28,10.360000000000001
2017-11-12,42,28.0,,0.28,11.760000000000002
2017-11-13,29,28.0,,0.28,8.120000000000001
2017-11-14,32,28.0,,0.28,8.96
2017-11-15,32,28.0,,0.28,8.96
2017-11-16,34,28.0,,0.28,9.520000000000001
2017-11-17,32,28.0,,0.28,8.96
2017-11-18,31,28.0,,0.28,8.680000000000001
2017-11-19,38,28.0,,0.28,10.64
2017-11-20,36,28.0,,0.28,10.080000000000002
2017-11-21,44,28.0,,0.28,12.32
2017-11-22,36,28.0,,0.28,10.080000000000002
2017-11-23,35,28.0,,0.28,9.8
2017-11-24,41,28.0,,0.28,11.48
2017-11-25,47,28.0,,0.28,13.160000000000002
2017-11-26,48,28.0,,0.28,13.440000000000001
2017-11-27,57,28.0,,0.28,15.96
2017-11-28,68,28.0,,0.28,19.040000000000003
2017-11-29,100,28.0,,0.28,28.000000000000004
2017-11-30,86,28.0,,0.28,24.080000000000002
2017-12-01,25,95.0,False,0.95,23.75
2017-12-02,29,95.0,,0.95,27.549999999999997
2017-12-03,25,95.0,,0.95,23.75
2017-12-04,30,95.0,,0.95,28.5
2017-12-05,38,95.0,,0.95,36.1
2017-12-06,41,95.0,,0.95,38.949999999999996
2017-12-07,55,95.0,,0.95,52.25
2017-12-08,50,95.0,,0.95,47.5
2017-12-09,52,95.0,,0.95,49.4
2017-12-10,38,95.0,,0.95,36.1
2017-12-11,46,95.0,,0.95,43.699999999999996
2017-12-12,90,95.0,,0.95,85.5
2017-12-13,84,95.0,,0.95,79.8
2017-12-14,75,95.0,,0.95,71.25
2017-12-15,66,95.0,,0.95,62.699999999999996
2017-12-16,57,95.0,,0.95,54.15
2017-12-17,63,95.0,,0.95,59.849999999999994
2017-12-18,59,95.0,,0.95,56.05
2017-12-19,70,95.0,,0.95,66.5
2017-12-20,74,95.0,,0.95,70.3
2017-12-21,72,95.0,,0.95,68.39999999999999
2017-12-22,100,95.0,,0.95,95.0
2017-12-23,61,95.0,,0.95,57.949999999999996
2017-12-24,56,95.0,,0.95,53.199999999999996
2017-12-25,44,95.0,,0.95,41.8
2017-12-26,47,95.0,,0.95,44.65
2017-12-27,49,95.0,,0.95,46.55
2017-12-28,49,95.0,,0.95,46.55
2017-12-29,55,95.0,,0.95,52.25
2017-12-30,61,95.0,,0.95,57.949999999999996
2017-12-31,49,95.0,,0.95,46.55
2018-01-01,38,100.0,False,1.0,38.0
2018-01-02,46,100.0,,1.0,46.0
2018-01-03,67,100.0,,1.0,67.0
2018-01-04,79,100.0,,1.0,79.0
2018-01-05,71,100.0,,1.0,71.0
2018-01-06,69,100.0,,1.0,69.0
2018-01-07,68,100.0,,1.0,68.0
2018-01-08,68,100.0,,1.0,68.0
2018-01-09,62,100.0,,1.0,62.0
2018-01-10,62,100.0,,1.0,62.0
2018-01-11,76,100.0,,1.0,76.0
2018-01-12,56,100.0,,1.0,56.0
2018-01-13,49,100.0,,1.0,49.0
2018-01-14,46,100.0,,1.0,46.0
2018-01-15,45,100.0,,1.0,45.0
2018-01-16,100,100.0,,1.0,100.0
2018-01-17,94,100.0,,1.0,94.0
2018-01-18,54,100.0,,1.0,54.0
2018-01-19,45,100.0,,1.0,45.0
2018-01-20,39,100.0,,1.0,39.0
2018-01-21,41,100.0,,1.0,41.0
2018-01-22,37,100.0,,1.0,37.0
2018-01-23,36,100.0,,1.0,36.0
2018-01-24,37,100.0,,1.0,37.0
2018-01-25,31,100.0,,1.0,31.0
2018-01-26,36,100.0,,1.0,36.0
2018-01-27,31,100.0,,1.0,31.0
2018-01-28,31,100.0,,1.0,31.0
2018-01-29,34,100.0,,1.0,34.0
2018-01-30,35,100.0,,1.0,35.0
2018-01-31,32,100.0,,1.0,32.0
2018-02-01,74,50.0,False,0.5,37.0
2018-02-02,90,50.0,,0.5,45.0
2018-02-03,64,50.0,,0.5,32.0
2018-02-04,61,50.0,,0.5,30.5
2018-02-05,80,50.0,,0.5,40.0
2018-02-06,100,50.0,,0.5,50.0
2018-02-07,63,50.0,,0.5,31.5
2018-02-08,51,50.0,,0.5,25.5
2018-02-09,53,50.0,,0.5,26.5
2018-02-10,47,50.0,,0.5,23.5
2018-02-11,43,50.0,,0.5,21.5
2018-02-12,39,50.0,,0.5,19.5
2018-02-13,37,50.0,,0.5,18.5
2018-02-14,45,50.0,,0.5,22.5
2018-02-15,40,50.0,,0.5,20.0
2018-02-16,37,50.0,,0.5,18.5
2018-02-17,35,50.0,,0.5,17.5
2018-02-18,34,50.0,,0.5,17.0
2018-02-19,38,50.0,,0.5,19.0
2018-02-20,39,50.0,,0.5,19.5
2018-02-21,51,50.0,,0.5,25.5
2018-02-22,34,50.0,,0.5,17.0
2018-02-23,35,50.0,,0.5,17.5
2018-02-24,34,50.0,,0.5,17.0
2018-02-25,35,50.0,,0.5,17.5
2018-02-26,29,50.0,,0.5,14.5
2018-02-27,35,50.0,,0.5,17.5
2018-02-28,31,50.0,,0.5,15.5
2018-03-01,84,29.0,False,0.29,24.36
2018-03-02,60,29.0,,0.29,17.4
2018-03-03,58,29.0,,0.29,16.82
2018-03-04,57,29.0,,0.29,16.529999999999998
2018-03-05,73,29.0,,0.29,21.169999999999998
2018-03-06,73,29.0,,0.29,21.169999999999998
2018-03-07,96,29.0,,0.29,27.839999999999996
2018-03-08,72,29.0,,0.29,20.88
2018-03-09,99,29.0,,0.29,28.709999999999997
2018-03-10,50,29.0,,0.29,14.499999999999998
2018-03-11,58,29.0,,0.29,16.82
2018-03-12,72,29.0,,0.29,20.88
2018-03-13,76,29.0,,0.29,22.04
2018-03-14,100,29.0,,0.29,28.999999999999996
2018-03-15,100,29.0,,0.29,28.999999999999996
2018-03-16,64,29.0,,0.29,18.56
2018-03-17,65,29.0,,0.29,18.849999999999998
2018-03-18,80,29.0,,0.29,23.2
2018-03-19,72,29.0,,0.29,20.88
2018-03-20,74,29.0,,0.29,21.459999999999997
2018-03-21,58,29.0,,0.29,16.82
2018-03-22,51,29.0,,0.29,14.79
2018-03-23,63,29.0,,0.29,18.27
2018-03-24,53,29.0,,0.29,15.37
2018-03-25,48,29.0,,0.29,13.919999999999998
2018-03-26,68,29.0,,0.29,19.72
2018-03-27,73,29.0,,0.29,21.169999999999998
2018-03-28,67,29.0,,0.29,19.43
2018-03-29,72,29.0,,0.29,20.88
2018-03-30,85,29.0,,0.29,24.65
2018-03-31,41,29.0,,0.29,11.889999999999999
2018-04-01,73,22.0,False,0.22,16.06
2018-04-02,69,22.0,,0.22,15.18
2018-04-03,77,22.0,,0.22,16.94
2018-04-04,73,22.0,,0.22,16.06
2018-04-05,74,22.0,,0.22,16.28
2018-04-06,64,22.0,,0.22,14.08
2018-04-07,59,22.0,,0.22,12.98
2018-04-08,61,22.0,,0.22,13.42
2018-04-09,66,22.0,,0.22,14.52
2018-04-10,48,22.0,,0.22,10.56
2018-04-11,67,22.0,,0.22,14.74
2018-04-12,85,22.0,,0.22,18.7
2018-04-13,79,22.0,,0.22,17.38
2018-04-14,66,22.0,,0.22,14.52
2018-04-15,70,22.0,,0.22,15.4
2018-04-16,53,22.0,,0.22,11.66
2018-04-17,88,22.0,,0.22,19.36
2018-04-18,86,22.0,,0.22,18.92
2018-04-19,76,22.0,,0.22,16.72
2018-04-20,81,22.0,,0.22,17.82
2018-04-21,61,22.0,,0.22,13.42
2018-04-22,62,22.0,,0.22,13.64
2018-04-23,67,22.0,,0.22,14.74
2018-04-24,100,22.0,,0.22,22.0
2018-04-25,83,22.0,,0.22,18.26
2018-04-26,70,22.0,,0.22,15.4
2018-04-27,63,22.0,,0.22,13.86
2018-04-28,55,22.0,,0.22,12.1
2018-04-29,61,22.0,,0.22,13.42
2018-04-30,67,22.0,,0.22,14.74
2018-05-01,99,19.0,False,0.19,18.81
2018-05-02,74,19.0,,0.19,14.06
2018-05-03,84,19.0,,0.19,15.96
2018-05-04,82,19.0,,0.19,15.58
2018-05-05,69,19.0,,0.19,13.11
2018-05-06,59,19.0,,0.19,11.21
2018-05-07,75,19.0,,0.19,14.25
2018-05-08,87,19.0,,0.19,16.53
2018-05-09,77,19.0,,0.19,14.63
2018-05-10,62,19.0,,0.19,11.78
2018-05-11,97,19.0,,0.19,18.43
2018-05-12,83,19.0,,0.19,15.77
2018-05-13,66,19.0,,0.19,12.540000000000001
2018-05-14,88,19.0,,0.19,16.72
2018-05-15,96,19.0,,0.19,18.240000000000002
2018-05-16,77,19.0,,0.19,14.63
2018-05-17,77,19.0,,0.19,14.63
2018-05-18,76,19.0,,0.19,14.44
2018-05-19,47,19.0,,0.19,8.93
2018-05-20,48,19.0,,0.19,9.120000000000001
2018-05-21,66,19.0,,0.19,12.540000000000001
2018-05-22,59,19.0,,0.19,11.21
2018-05-23,100,19.0,,0.19,19.0
2018-05-24,80,19.0,,0.19,15.2
2018-05-25,61,19.0,,0.19,11.59
2018-05-26,54,19.0,,0.19,10.26
2018-05-27,72,19.0,,0.19,13.68
2018-05-28,51,19.0,,0.19,9.69
2018-05-29,61,19.0,,0.19,11.59
2018-05-30,63,19.0,,0.19,11.97
2018-05-31,64,19.0,,0.19,12.16
2018-06-01,48,17.0,False,0.17,8.16
2018-06-02,53,17.0,,0.17,9.01
2018-06-03,56,17.0,,0.17,9.520000000000001
2018-06-04,69,17.0,,0.17,11.73
2018-06-05,55,17.0,,0.17,9.350000000000001
2018-06-06,59,17.0,,0.17,10.030000000000001
2018-06-07,53,17.0,,0.17,9.01
2018-06-08,52,17.0,,0.17,8.84
2018-06-09,49,17.0,,0.17,8.33
2018-06-10,90,17.0,,0.17,15.3
2018-06-11,100,17.0,,0.17,17.0
2018-06-12,96,17.0,,0.17,16.32
2018-06-13,94,17.0,,0.17,15.98
2018-06-14,70,17.0,,0.17,11.9
2018-06-15,66,17.0,,0.17,11.22
2018-06-16,72,17.0,,0.17,12.24
2018-06-17,45,17.0,,0.17,7.65
2018-06-18,49,17.0,,0.17,8.33
2018-06-19,70,17.0,,0.17,11.9
2018-06-20,76,17.0,,0.17,12.920000000000002
2018-06-21,58,17.0,,0.17,9.860000000000001
2018-06-22,92,17.0,,0.17,15.64
2018-06-23,57,17.0,,0.17,9.690000000000001
2018-06-24,77,17.0,,0.17,13.090000000000002
2018-06-25,59,17.0,,0.17,10.030000000000001
2018-06-26,55,17.0,,0.17,9.350000000000001
2018-06-27,66,17.0,,0.17,11.22
2018-06-28,81,17.0,,0.17,13.770000000000001
2018-06-29,81,17.0,,0.17,13.770000000000001
2018-06-30,54,17.0,,0.17,9.180000000000001
2018-07-01,52,14.0,False,0.14,7.280000000000001
2018-07-02,88,14.0,,0.14,12.32
2018-07-03,68,14.0,,0.14,9.520000000000001
2018-07-04,59,14.0,,0.14,8.260000000000002
2018-07-05,63,14.0,,0.14,8.82
2018-07-06,80,14.0,,0.14,11.200000000000001
2018-07-07,61,14.0,,0.14,8.540000000000001
2018-07-08,48,14.0,,0.14,6.720000000000001
2018-07-09,68,14.0,,0.14,9.520000000000001
2018-07-10,55,14.0,,0.14,7.700000000000001
2018-07-11,61,14.0,,0.14,8.540000000000001
2018-07-12,75,14.0,,0.14,10.500000000000002
2018-07-13,64,14.0,,0.14,8.96
2018-07-14,41,14.0,,0.14,5.74
2018-07-15,48,14.0,,0.14,6.720000000000001
2018-07-16,78,14.0,,0.14,10.920000000000002
2018-07-17,87,14.0,,0.14,12.180000000000001
2018-07-18,100,14.0,,0.14,14.000000000000002
2018-07-19,96,14.0,,0.14,13.440000000000001
2018-07-20,84,14.0,,0.14,11.760000000000002
2018-07-21,81,14.0,,0.14,11.340000000000002
2018-07-22,68,14.0,,0.14,9.520000000000001
2018-07-23,56,14.0,,0.14,7.840000000000001
2018-07-24,80,14.0,,0.14,11.200000000000001
2018-07-25,92,14.0,,0.14,12.88
2018-07-26,82,14.0,,0.14,11.48
2018-07-27,71,14.0,,0.14,9.940000000000001
2018-07-28,77,14.0,,0.14,10.780000000000001
2018-07-29,41,14.0,,0.14,5.74
2018-07-30,74,14.0,,0.14,10.360000000000001
2018-07-31,79,14.0,,0.14,11.06
2018-08-01,55,14.0,False,0.14,7.700000000000001
2018-08-02,58,14.0,,0.14,8.120000000000001
2018-08-03,60,14.0,,0.14,8.4
2018-08-04,47,14.0,,0.14,6.580000000000001
2018-08-05,61,14.0,,0.14,8.540000000000001
2018-08-06,61,14.0,,0.14,8.540000000000001
2018-08-07,55,14.0,,0.14,7.700000000000001
2018-08-08,88,14.0,,0.14,12.32
2018-08-09,59,14.0,,0.14,8.260000000000002
2018-08-10,72,14.0,,0.14,10.080000000000002
2018-08-11,71,14.0,,0.14,9.940000000000001
2018-08-12,31,14.0,,0.14,4.340000000000001
2018-08-13,60,14.0,,0.14,8.4
2018-08-14,100,14.0,,0.14,14.000000000000002
2018-08-15,70,14.0,,0.14,9.8
2018-08-16,63,14.0,,0.14,8.82
2018-08-17,42,14.0,,0.14,5.880000000000001
2018-08-18,56,14.0,,0.14,7.840000000000001
2018-08-19,31,14.0,,0.14,4.340000000000001
2018-08-20,53,14.0,,0.14,7.420000000000001
2018-08-21,59,14.0,,0.14,8.260000000000002
2018-08-22,57,14.0,,0.14,7.98
2018-08-23,51,14.0,,0.14,7.140000000000001
2018-08-24,53,14.0,,0.14,7.420000000000001
2018-08-25,39,14.0,,0.14,5.460000000000001
2018-08-26,43,14.0,,0.14,6.0200000000000005
2018-08-27,36,14.0,,0.14,5.040000000000001
2018-08-28,60,14.0,,0.14,8.4
2018-08-29,47,14.0,,0.14,6.580000000000001
2018-08-30,46,14.0,,0.14,6.44
2018-08-31,41,14.0,,0.14,5.74
2018-09-01,81,12.0,False,0.12,9.719999999999999
2018-09-02,63,12.0,,0.12,7.56
2018-09-03,68,12.0,,0.12,8.16
2018-09-04,68,12.0,,0.12,8.16
2018-09-05,100,12.0,,0.12,12.0
2018-09-06,96,12.0,,0.12,11.52
2018-09-07,56,12.0,,0.12,6.72
2018-09-08,58,12.0,,0.12,6.96
2018-09-09,54,12.0,,0.12,6.4799999999999995
2018-09-10,70,12.0,,0.12,8.4
2018-09-11,80,12.0,,0.12,9.6
2018-09-12,85,12.0,,0.12,10.2
2018-09-13,92,12.0,,0.12,11.04
2018-09-14,78,12.0,,0.12,9.36
2018-09-15,49,12.0,,0.12,5.88
2018-09-16,51,12.0,,0.12,6.12
2018-09-17,65,12.0,,0.12,7.8
2018-09-18,61,12.0,,0.12,7.319999999999999
2018-09-19,70,12.0,,0.12,8.4
2018-09-20,81,12.0,,0.12,9.719999999999999
2018-09-21,91,12.0,,0.12,10.92
2018-09-22,64,12.0,,0.12,7.68
2018-09-23,38,12.0,,0.12,4.56
2018-09-24,63,12.0,,0.12,7.56
2018-09-25,62,12.0,,0.12,7.4399999999999995
2018-09-26,66,12.0,,0.12,7.92
2018-09-27,65,12.0,,0.12,7.8
2018-09-28,47,12.0,,0.12,5.64
2018-09-29,63,12.0,,0.12,7.56
2018-09-30,72,12.0,,0.12,8.64
2018-10-01,49,10.0,False,0.1,4.9
2018-10-02,75,10.0,,0.1,7.5
2018-10-03,73,10.0,,0.1,7.300000000000001
2018-10-04,49,10.0,,0.1,4.9
2018-10-05,62,10.0,,0.1,6.2
2018-10-06,42,10.0,,0.1,4.2
2018-10-07,46,10.0,,0.1,4.6000000000000005
2018-10-08,53,10.0,,0.1,5.300000000000001
2018-10-09,68,10.0,,0.1,6.800000000000001
2018-10-10,59,10.0,,0.1,5.9
2018-10-11,100,10.0,,0.1,10.0
2018-10-12,73,10.0,,0.1,7.300000000000001
2018-10-13,60,10.0,,0.1,6.0
2018-10-14,66,10.0,,0.1,6.6000000000000005
2018-10-15,87,10.0,,0.1,8.700000000000001
2018-10-16,63,10.0,,0.1,6.300000000000001
2018-10-17,63,10.0,,0.1,6.300000000000001
2018-10-18,85,10.0,,0.1,8.5
2018-10-19,68,10.0,,0.1,6.800000000000001
2018-10-20,45,10.0,,0.1,4.5
2018-10-21,56,10.0,,0.1,5.6000000000000005
2018-10-22,72,10.0,,0.1,7.2
2018-10-23,66,10.0,,0.1,6.6000000000000005
2018-10-24,61,10.0,,0.1,6.1000000000000005
2018-10-25,60,10.0,,0.1,6.0
2018-10-26,76,10.0,,0.1,7.6000000000000005
2018-10-27,52,10.0,,0.1,5.2
2018-10-28,46,10.0,,0.1,4.6000000000000005
2018-10-29,59,10.0,,0.1,5.9
2018-10-30,56,10.0,,0.1,5.6000000000000005
2018-10-31,69,10.0,,0.1,6.9
2018-11-01,27,11.0,False,0.11,2.97
2018-11-02,41,11.0,,0.11,4.51
2018-11-03,45,11.0,,0.11,4.95
2018-11-04,52,11.0,,0.11,5.72
2018-11-05,46,11.0,,0.11,5.06
2018-11-06,38,11.0,,0.11,4.18
2018-11-07,44,11.0,,0.11,4.84
2018-11-08,36,11.0,,0.11,3.96
2018-11-09,29,11.0,,0.11,3.19
2018-11-10,47,11.0,,0.11,5.17
2018-11-11,30,11.0,,0.11,3.3
2018-11-12,35,11.0,,0.11,3.85
2018-11-13,50,11.0,,0.11,5.5
2018-11-14,100,11.0,,0.11,11.0
2018-11-15,62,11.0,,0.11,6.82
2018-11-16,50,11.0,,0.11,5.5
2018-11-17,41,11.0,,0.11,4.51
2018-11-18,31,11.0,,0.11,3.41
2018-11-19,67,11.0,,0.11,7.37
2018-11-20,98,11.0,,0.11,10.78
2018-11-21,75,11.0,,0.11,8.25
2018-11-22,38,11.0,,0.11,4.18
2018-11-23,48,11.0,,0.11,5.28
2018-11-24,44,11.0,,0.11,4.84
2018-11-25,76,11.0,,0.11,8.36
2018-11-26,55,11.0,,0.11,6.05
2018-11-27,57,11.0,,0.11,6.2700000000000005
2018-11-28,57,11.0,,0.11,6.2700000000000005
2018-11-29,46,11.0,,0.11,5.06
2018-11-30,62,11.0,,0.11,6.82
2018-12-01,56,9.0,False,0.09,5.04
2018-12-02,58,9.0,,0.09,5.22
2018-12-03,63,9.0,,0.09,5.67
2018-12-04,61,9.0,,0.09,5.49
2018-12-05,60,9.0,,0.09,5.3999999999999995
2018-12-06,55,9.0,,0.09,4.95
2018-12-07,100,9.0,,0.09,9.0
2018-12-08,60,9.0,,0.09,5.3999999999999995
2018-12-09,38,9.0,,0.09,3.42
2018-12-10,62,9.0,,0.09,5.58
2018-12-11,51,9.0,,0.09,4.59
2018-12-12,44,9.0,,0.09,3.96
2018-12-13,57,9.0,,0.09,5.13
2018-12-14,63,9.0,,0.09,5.67
2018-12-15,64,9.0,,0.09,5.76
2018-12-16,39,9.0,,0.09,3.51
2018-12-17,79,9.0,,0.09,7.109999999999999
2018-12-18,86,9.0,,0.09,7.739999999999999
2018-12-19,69,9.0,,0.09,6.21
2018-12-20,63,9.0,,0.09,5.67
2018-12-21,57,9.0,,0.09,5.13
2018-12-22,57,9.0,,0.09,5.13
2018-12-23,37,9.0,,0.09,3.33
2018-12-24,73,9.0,,0.09,6.569999999999999
2018-12-25,63,9.0,,0.09,5.67
2018-12-26,52,9.0,,0.09,4.68
2018-12-27,65,9.0,,0.09,5.85
2018-12-28,67,9.0,,0.09,6.029999999999999
2018-12-29,51,9.0,,0.09,4.59
2018-12-30,45,9.0,,0.09,4.05
2018-12-31,38,9.0,,0.09,3.42
2019-01-01,45,7.0,False,0.07,3.1500000000000004
2019-01-02,71,7.0,,0.07,4.970000000000001
2019-01-03,67,7.0,,0.07,4.69
2019-01-04,89,7.0,,0.07,6.23
2019-01-05,70,7.0,,0.07,4.9
2019-01-06,68,7.0,,0.07,4.760000000000001
2019-01-07,77,7.0,,0.07,5.390000000000001
2019-01-08,99,7.0,,0.07,6.930000000000001
2019-01-09,86,7.0,,0.07,6.0200000000000005
2019-01-10,100,7.0,,0.07,7.000000000000001
2019-01-11,73,7.0,,0.07,5.11
2019-01-12,46,7.0,,0.07,3.22
2019-01-13,54,7.0,,0.07,3.7800000000000002
2019-01-14,78,7.0,,0.07,5.460000000000001
2019-01-15,59,7.0,,0.07,4.130000000000001
2019-01-16,44,7.0,,0.07,3.08
2019-01-17,62,7.0,,0.07,4.340000000000001
2019-01-18,59,7.0,,0.07,4.130000000000001
2019-01-19,91,7.0,,0.07,6.370000000000001
2019-01-20,51,7.0,,0.07,3.5700000000000003
2019-01-21,65,7.0,,0.07,4.550000000000001
2019-01-22,55,7.0,,0.07,3.8500000000000005
2019-01-23,58,7.0,,0.07,4.0600000000000005
2019-01-24,57,7.0,,0.07,3.99
2019-01-25,80,7.0,,0.07,5.6000000000000005
2019-01-26,62,7.0,,0.07,4.340000000000001
2019-01-27,55,7.0,,0.07,3.8500000000000005
2019-01-28,96,7.0,,0.07,6.720000000000001
2019-01-29,63,7.0,,0.07,4.41
2019-01-30,84,7.0,,0.07,5.880000000000001
2019-01-31,61,7.0,,0.07,4.2700000000000005
2019-02-01,46,9.0,False,0.09,4.14
2019-02-02,48,9.0,,0.09,4.32
2019-02-03,54,9.0,,0.09,4.859999999999999
2019-02-04,58,9.0,,0.09,5.22
2019-02-05,100,9.0,,0.09,9.0
2019-02-06,62,9.0,,0.09,5.58
2019-02-07,56,9.0,,0.09,5.04
2019-02-08,37,9.0,,0.09,3.33
2019-02-09,41,9.0,,0.09,3.69
2019-02-10,23,9.0,,0.09,2.07
2019-02-11,42,9.0,,0.09,3.78
2019-02-12,42,9.0,,0.09,3.78
2019-02-13,37,9.0,,0.09,3.33
2019-02-14,69,9.0,,0.09,6.21
2019-02-15,45,9.0,,0.09,4.05
2019-02-16,38,9.0,,0.09,3.42
2019-02-17,38,9.0,,0.09,3.42
2019-02-18,48,9.0,,0.09,4.32
2019-02-19,41,9.0,,0.09,3.69
2019-02-20,54,9.0,,0.09,4.859999999999999
2019-02-21,46,9.0,,0.09,4.14
2019-02-22,49,9.0,,0.09,4.41
2019-02-23,35,9.0,,0.09,3.15
2019-02-24,34,9.0,,0.09,3.06
2019-02-25,58,9.0,,0.09,5.22
2019-02-26,40,9.0,,0.09,3.5999999999999996
2019-02-27,44,9.0,,0.09,3.96
2019-02-28,33,9.0,,0.09,2.9699999999999998
2019-03-01,93,6.0,False,0.06,5.58
2019-03-02,71,6.0,,0.06,4.26
2019-03-03,66,6.0,,0.06,3.96
2019-03-04,67,6.0,,0.06,4.02
2019-03-05,96,6.0,,0.06,5.76
2019-03-06,68,6.0,,0.06,4.08
2019-03-07,97,6.0,,0.06,5.819999999999999
2019-03-08,75,6.0,,0.06,4.5
2019-03-09,39,6.0,,0.06,2.34
2019-03-10,69,6.0,,0.06,4.14
2019-03-11,97,6.0,,0.06,5.819999999999999
2019-03-12,72,6.0,,0.06,4.32
2019-03-13,95,6.0,,0.06,5.7
2019-03-14,72,6.0,,0.06,4.32
2019-03-15,75,6.0,,0.06,4.5
2019-03-16,100,6.0,,0.06,6.0
2019-03-17,56,6.0,,0.06,3.36
2019-03-18,69,6.0,,0.06,4.14
2019-03-19,81,6.0,,0.06,4.859999999999999
2019-03-20,83,6.0,,0.06,4.9799999999999995
2019-03-21,55,6.0,,0.06,3.3
2019-03-22,54,6.0,,0.06,3.2399999999999998
2019-03-23,66,6.0,,0.06,3.96
2019-03-24,62,6.0,,0.06,3.7199999999999998
2019-03-25,62,6.0,,0.06,3.7199999999999998
2019-03-26,74,6.0,,0.06,4.4399999999999995
2019-03-27,72,6.0,,0.06,4.32
2019-03-28,73,6.0,,0.06,4.38
2019-03-29,74,6.0,,0.06,4.4399999999999995
2019-03-30,63,6.0,,0.06,3.78
2019-03-31,62,6.0,,0.06,3.7199999999999998
2019-04-01,41,9.0,False,0.09,3.69
2019-04-02,100,9.0,,0.09,9.0
2019-04-03,90,9.0,,0.09,8.1
2019-04-04,49,9.0,,0.09,4.41
2019-04-05,43,9.0,,0.09,3.8699999999999997
2019-04-06,52,9.0,,0.09,4.68
2019-04-07,58,9.0,,0.09,5.22
2019-04-08,56,9.0,,0.09,5.04
2019-04-09,46,9.0,,0.09,4.14
2019-04-10,63,9.0,,0.09,5.67
2019-04-11,51,9.0,,0.09,4.59
2019-04-12,27,9.0,,0.09,2.4299999999999997
2019-04-13,47,9.0,,0.09,4.2299999999999995
2019-04-14,34,9.0,,0.09,3.06
2019-04-15,60,9.0,,0.09,5.3999999999999995
2019-04-16,40,9.0,,0.09,3.5999999999999996
2019-04-17,49,9.0,,0.09,4.41
2019-04-18,47,9.0,,0.09,4.2299999999999995
2019-04-19,26,9.0,,0.09,2.34
2019-04-20,32,9.0,,0.09,2.88
2019-04-21,39,9.0,,0.09,3.51
2019-04-22,58,9.0,,0.09,5.22
2019-04-23,48,9.0,,0.09,4.32
2019-04-24,29,9.0,,0.09,2.61
2019-04-25,60,9.0,,0.09,5.3999999999999995
2019-04-26,47,9.0,,0.09,4.2299999999999995
2019-04-27,33,9.0,,0.09,2.9699999999999998
2019-04-28,42,9.0,,0.09,3.78
2019-04-29,33,9.0,,0.09,2.9699999999999998
2019-04-30,36,9.0,,0.09,3.2399999999999998
2019-05-01,37,10.0,False,0.1,3.7
2019-05-02,41,10.0,,0.1,4.1000000000000005
2019-05-03,38,10.0,,0.1,3.8000000000000003
2019-05-04,33,10.0,,0.1,3.3000000000000003
2019-05-05,41,10.0,,0.1,4.1000000000000005
2019-05-06,34,10.0,,0.1,3.4000000000000004
2019-05-07,37,10.0,,0.1,3.7
2019-05-08,32,10.0,,0.1,3.2
2019-05-09,43,10.0,,0.1,4.3
2019-05-10,44,10.0,,0.1,4.4
2019-05-11,92,10.0,,0.1,9.200000000000001
2019-05-12,67,10.0,,0.1,6.7
2019-05-13,71,10.0,,0.1,7.1000000000000005
2019-05-14,70,10.0,,0.1,7.0
2019-05-15,70,10.0,,0.1,7.0
2019-05-16,100,10.0,,0.1,10.0
2019-05-17,57,10.0,,0.1,5.7
2019-05-18,41,10.0,,0.1,4.1000000000000005
2019-05-19,81,10.0,,0.1,8.1
2019-05-20,76,10.0,,0.1,7.6000000000000005
2019-05-21,66,10.0,,0.1,6.6000000000000005
2019-05-22,67,10.0,,0.1,6.7
2019-05-23,45,10.0,,0.1,4.5
2019-05-24,57,10.0,,0.1,5.7
2019-05-25,35,10.0,,0.1,3.5
2019-05-26,76,10.0,,0.1,7.6000000000000005
2019-05-27,79,10.0,,0.1,7.9
2019-05-28,75,10.0,,0.1,7.5
2019-05-29,48,10.0,,0.1,4.800000000000001
2019-05-30,83,10.0,,0.1,8.3
2019-05-31,49,10.0,,0.1,4.9
2019-06-01,28,14.0,False,0.14,3.9200000000000004
2019-06-02,33,14.0,,0.14,4.62
2019-06-03,37,14.0,,0.14,5.180000000000001
2019-06-04,54,14.0,,0.14,7.5600000000000005
2019-06-05,29,14.0,,0.14,4.0600000000000005
2019-06-06,30,14.0,,0.14,4.2
2019-06-07,28,14.0,,0.14,3.9200000000000004
2019-06-08,29,14.0,,0.14,4.0600000000000005
