date,Bitcoin_unscaled,Bitcoin_monthly,isPartial,scale,Bitcoin
2014-01-11,58,8.0,,0.08,4.64
2014-01-12,50,8.0,,0.08,4.0
2014-01-13,53,8.0,,0.08,4.24
2014-01-14,54,8.0,,0.08,4.32
2014-01-15,51,8.0,,0.08,4.08
2014-01-16,73,8.0,,0.08,5.84
2014-01-17,90,8.0,,0.08,7.2
2014-01-18,51,8.0,,0.08,4.08
2014-01-19,54,8.0,,0.08,4.32
2014-01-20,64,8.0,,0.08,5.12
2014-01-21,79,8.0,,0.08,6.32
2014-01-22,71,8.0,,0.08,5.68
2014-01-23,61,8.0,,0.08,4.88
2014-01-24,75,8.0,,0.08,6.0
2014-01-25,57,8.0,,0.08,4.5600000000000005
2014-01-26,47,8.0,,0.08,3.7600000000000002
2014-01-27,84,8.0,,0.08,6.72
2014-01-28,100,8.0,,0.08,8.0
2014-01-29,75,8.0,,0.08,6.0
2014-01-30,57,8.0,,0.08,4.5600000000000005
2014-01-31,60,8.0,,0.08,4.8
2014-02-01,23,9.0,False,0.09,2.07
2014-02-02,23,9.0,,0.09,2.07
2014-02-03,23,9.0,,0.09,2.07
2014-02-04,27,9.0,,0.09,2.4299999999999997
2014-02-05,17,9.0,,0.09,1.53
2014-02-06,28,9.0,,0.09,2.52
2014-02-07,43,9.0,,0.09,3.8699999999999997
2014-02-08,36,9.0,,0.09,3.2399999999999998
2014-02-09,29,9.0,,0.09,2.61
2014-02-10,44,9.0,,0.09,3.96
2014-02-11,39,9.0,,0.09,3.51
2014-02-12,31,9.0,,0.09,2.79
2014-02-13,32,9.0,,0.09,2.88
2014-02-14,42,9.0,,0.09,3.78
2014-02-15,26,9.0,,0.09,2.34
2014-02-16,28,9.0,,0.09,2.52
2014-02-17,24,9.0,,0.09,2.16
2014-02-18,34,9.0,,0.09,3.06
2014-02-19,32,9.0,,0.09,2.88
2014-02-20,33,9.0,,0.09,2.9699999999999998
2014-02-21,31,9.0,,0.09,2.79
2014-02-22,26,9.0,,0.09,2.34
2014-02-23,23,9.0,,0.09,2.07
2014-02-24,28,9.0,,0.09,2.52
2014-02-25,100,9.0,,0.09,9.0
2014-02-26,77,9.0,,0.09,6.93
2014-02-27,40,9.0,,0.09,3.5999999999999996
2014-02-28,63,9.0,,0.09,5.67
2014-03-01,54,7.0,False,0.07,3.7800000000000002
2014-03-02,40,7.0,,0.07,2.8000000000000003
2014-03-03,36,7.0,,0.07,2.5200000000000005
2014-03-04,45,7.0,,0.07,3.1500000000000004
2014-03-05,49,7.0,,0.07,3.43
2014-03-06,80,7.0,,0.07,5.6000000000000005
2014-03-07,100,7.0,,0.07,7.000000000000001
2014-03-08,44,7.0,,0.07,3.08
2014-03-09,29,7.0,,0.07,2.0300000000000002
2014-03-10,34,7.0,,0.07,2.3800000000000003
2014-03-11,27,7.0,,0.07,1.8900000000000001
2014-03-12,29,7.0,,0.07,2.0300000000000002
2014-03-13,24,7.0,,0.07,1.6800000000000002
2014-03-14,23,7.0,,0.07,1.61
2014-03-15,21,7.0,,0.07,1.4700000000000002
2014-03-16,17,7.0,,0.07,1.1900000000000002
2014-03-17,18,7.0,,0.07,1.2600000000000002
2014-03-18,21,7.0,,0.07,1.4700000000000002
2014-03-19,24,7.0,,0.07,1.6800000000000002
2014-03-20,24,7.0,,0.07,1.6800000000000002
2014-03-21,30,7.0,,0.07,2.1
2014-03-22,20,7.0,,0.07,1.4000000000000001
2014-03-23,25,7.0,,0.07,1.7500000000000002
2014-03-24,21,7.0,,0.07,1.4700000000000002
2014-03-25,31,7.0,,0.07,2.1700000000000004
2014-03-26,34,7.0,,0.07,2.3800000000000003
2014-03-27,28,7.0,,0.07,1.9600000000000002
2014-03-28,23,7.0,,0.07,1.61
2014-03-29,19,7.0,,0.07,1.33
2014-03-30,21,7.0,,0.07,1.4700000000000002
2014-03-31,21,7.0,,0.07,1.4700000000000002
2014-04-01,71,4.0,False,0.04,2.84
2014-04-02,100,4.0,,0.04,4.0
2014-04-03,79,4.0,,0.04,3.16
2014-04-04,85,4.0,,0.04,3.4
2014-04-05,69,4.0,,0.04,2.7600000000000002
2014-04-06,78,4.0,,0.04,3.12
2014-04-07,78,4.0,,0.04,3.12
2014-04-08,78,4.0,,0.04,3.12
2014-04-09,84,4.0,,0.04,3.36
2014-04-10,91,4.0,,0.04,3.64
2014-04-11,87,4.0,,0.04,3.48
2014-04-12,61,4.0,,0.04,2.44
2014-04-13,60,4.0,,0.04,2.4
2014-04-14,58,4.0,,0.04,2.32
2014-04-15,66,4.0,,0.04,2.64
2014-04-16,85,4.0,,0.04,3.4
2014-04-17,73,4.0,,0.04,2.92
2014-04-18,77,4.0,,0.04,3.08
2014-04-19,54,4.0,,0.04,2.16
2014-04-20,52,4.0,,0.04,2.08
2014-04-21,56,4.0,,0.04,2.24
2014-04-22,50,4.0,,0.04,2.0
2014-04-23,63,4.0,,0.04,2.52
2014-04-24,57,4.0,,0.04,2.2800000000000002
2014-04-25,71,4.0,,0.04,2.84
2014-04-26,53,4.0,,0.04,2.12
2014-04-27,58,4.0,,0.04,2.32
2014-04-28,61,4.0,,0.04,2.44
2014-04-29,54,4.0,,0.04,2.16
2014-04-30,75,4.0,,0.04,3.0
2014-05-01,78,3.0,False,0.03,2.34
2014-05-02,61,3.0,,0.03,1.8299999999999998
2014-05-03,61,3.0,,0.03,1.8299999999999998
2014-05-04,63,3.0,,0.03,1.89
2014-05-05,82,3.0,,0.03,2.46
2014-05-06,58,3.0,,0.03,1.74
2014-05-07,64,3.0,,0.03,1.92
2014-05-08,80,3.0,,0.03,2.4
2014-05-09,90,3.0,,0.03,2.6999999999999997
2014-05-10,78,3.0,,0.03,2.34
2014-05-11,60,3.0,,0.03,1.7999999999999998
2014-05-12,67,3.0,,0.03,2.01
2014-05-13,64,3.0,,0.03,1.92
2014-05-14,63,3.0,,0.03,1.89
2014-05-15,73,3.0,,0.03,2.19
2014-05-16,70,3.0,,0.03,2.1
2014-05-17,61,3.0,,0.03,1.8299999999999998
2014-05-18,57,3.0,,0.03,1.71
2014-05-19,66,3.0,,0.03,1.98
2014-05-20,76,3.0,,0.03,2.28
2014-05-21,78,3.0,,0.03,2.34
2014-05-22,72,3.0,,0.03,2.16
2014-05-23,73,3.0,,0.03,2.19
2014-05-24,65,3.0,,0.03,1.95
2014-05-25,100,3.0,,0.03,3.0
2014-05-26,67,3.0,,0.03,2.01
2014-05-27,75,3.0,,0.03,2.25
2014-05-28,72,3.0,,0.03,2.16
2014-05-29,95,3.0,,0.03,2.85
2014-05-30,86,3.0,,0.03,2.58
2014-05-31,59,3.0,,0.03,1.77
2014-06-01,73,3.0,False,0.03,2.19
2014-06-02,64,3.0,,0.03,1.92
2014-06-03,75,3.0,,0.03,2.25
2014-06-04,84,3.0,,0.03,2.52
2014-06-05,85,3.0,,0.03,2.55
2014-06-06,56,3.0,,0.03,1.68
2014-06-07,54,3.0,,0.03,1.6199999999999999
2014-06-08,61,3.0,,0.03,1.8299999999999998
2014-06-09,46,3.0,,0.03,1.38
2014-06-10,62,3.0,,0.03,1.8599999999999999
2014-06-11,80,3.0,,0.03,2.4
2014-06-12,79,3.0,,0.03,2.37
2014-06-13,100,3.0,,0.03,3.0
2014-06-14,71,3.0,,0.03,2.13
2014-06-15,83,3.0,,0.03,2.4899999999999998
2014-06-16,69,3.0,,0.03,2.07
2014-06-17,70,3.0,,0.03,2.1
2014-06-18,91,3.0,,0.03,2.73
2014-06-19,72,3.0,,0.03,2.16
2014-06-20,71,3.0,,0.03,2.13
2014-06-21,56,3.0,,0.03,1.68
2014-06-22,65,3.0,,0.03,1.95
2014-06-23,65,3.0,,0.03,1.95
2014-06-24,60,3.0,,0.03,1.7999999999999998
2014-06-25,50,3.0,,0.03,1.5
2014-06-26,59,3.0,,0.03,1.77
2014-06-27,87,3.0,,0.03,2.61
2014-06-28,77,3.0,,0.03,2.31
2014-06-29,35,3.0,,0.03,1.05
2014-06-30,66,3.0,,0.03,1.98
2014-07-01,76,3.0,False,0.03,2.28
2014-07-02,100,3.0,,0.03,3.0
2014-07-03,76,3.0,,0.03,2.28
2014-07-04,47,3.0,,0.03,1.41
2014-07-05,41,3.0,,0.03,1.23
2014-07-06,56,3.0,,0.03,1.68
2014-07-07,74,3.0,,0.03,2.2199999999999998
2014-07-08,58,3.0,,0.03,1.74
2014-07-09,51,3.0,,0.03,1.53
2014-07-10,75,3.0,,0.03,2.25
2014-07-11,66,3.0,,0.03,1.98
2014-07-12,63,3.0,,0.03,1.89
2014-07-13,52,3.0,,0.03,1.56
2014-07-14,61,3.0,,0.03,1.8299999999999998
2014-07-15,58,3.0,,0.03,1.74
2014-07-16,78,3.0,,0.03,2.34
2014-07-17,66,3.0,,0.03,1.98
2014-07-18,73,3.0,,0.03,2.19
2014-07-19,72,3.0,,0.03,2.16
2014-07-20,66,3.0,,0.03,1.98
2014-07-21,71,3.0,,0.03,2.13
2014-07-22,56,3.0,,0.03,1.68
2014-07-23,60,3.0,,0.03,1.7999999999999998
2014-07-24,61,3.0,,0.03,1.8299999999999998
2014-07-25,61,3.0,,0.03,1.8299999999999998
2014-07-26,61,3.0,,0.03,1.8299999999999998
2014-07-27,46,3.0,,0.03,1.38
2014-07-28,63,3.0,,0.03,1.89
2014-07-29,49,3.0,,0.03,1.47
2014-07-30,83,3.0,,0.03,2.4899999999999998
2014-07-31,68,3.0,,0.03,2.04
2014-08-01,60,3.0,False,0.03,1.7999999999999998
2014-08-02,60,3.0,,0.03,1.7999999999999998
2014-08-03,52,3.0,,0.03,1.56
2014-08-04,67,3.0,,0.03,2.01
2014-08-05,76,3.0,,0.03,2.28
2014-08-06,98,3.0,,0.03,2.94
2014-08-07,87,3.0,,0.03,2.61
2014-08-08,94,3.0,,0.03,2.82
2014-08-09,50,3.0,,0.03,1.5
2014-08-10,58,3.0,,0.03,1.74
2014-08-11,75,3.0,,0.03,2.25
2014-08-12,96,3.0,,0.03,2.88
2014-08-13,83,3.0,,0.03,2.4899999999999998
2014-08-14,100,3.0,,0.03,3.0
2014-08-15,97,3.0,,0.03,2.9099999999999997
2014-08-16,81,3.0,,0.03,2.4299999999999997
2014-08-17,62,3.0,,0.03,1.8599999999999999
2014-08-18,91,3.0,,0.03,2.73
2014-08-19,84,3.0,,0.03,2.52
2014-08-20,87,3.0,,0.03,2.61
2014-08-21,69,3.0,,0.03,2.07
2014-08-22,83,3.0,,0.03,2.4899999999999998
2014-08-23,59,3.0,,0.03,1.77
2014-08-24,76,3.0,,0.03,2.28
2014-08-25,74,3.0,,0.03,2.2199999999999998
2014-08-26,54,3.0,,0.03,1.6199999999999999
2014-08-27,73,3.0,,0.03,2.19
2014-08-28,86,3.0,,0.03,2.58
2014-08-29,55,3.0,,0.03,1.65
2014-08-30,59,3.0,,0.03,1.77
2014-08-31,53,3.0,,0.03,1.5899999999999999
2014-09-01,76,3.0,False,0.03,2.28
2014-09-02,82,3.0,,0.03,2.46
2014-09-03,56,3.0,,0.03,1.68
2014-09-04,62,3.0,,0.03,1.8599999999999999
2014-09-05,52,3.0,,0.03,1.56
2014-09-06,66,3.0,,0.03,1.98
2014-09-07,58,3.0,,0.03,1.74
2014-09-08,65,3.0,,0.03,1.95
2014-09-09,53,3.0,,0.03,1.5899999999999999
2014-09-10,51,3.0,,0.03,1.53
2014-09-11,61,3.0,,0.03,1.8299999999999998
2014-09-12,80,3.0,,0.03,2.4
2014-09-13,44,3.0,,0.03,1.3199999999999998
2014-09-14,74,3.0,,0.03,2.2199999999999998
2014-09-15,59,3.0,,0.03,1.77
2014-09-16,47,3.0,,0.03,1.41
2014-09-17,51,3.0,,0.03,1.53
2014-09-18,74,3.0,,0.03,2.2199999999999998
2014-09-19,67,3.0,,0.03,2.01
2014-09-20,67,3.0,,0.03,2.01
2014-09-21,52,3.0,,0.03,1.56
2014-09-22,66,3.0,,0.03,1.98
2014-09-23,87,3.0,,0.03,2.61
2014-09-24,100,3.0,,0.03,3.0
2014-09-25,75,3.0,,0.03,2.25
2014-09-26,69,3.0,,0.03,2.07
2014-09-27,36,3.0,,0.03,1.08
2014-09-28,81,3.0,,0.03,2.4299999999999997
2014-09-29,63,3.0,,0.03,1.89
2014-09-30,73,3.0,,0.03,2.19
2014-10-01,50,3.0,False,0.03,1.5
2014-10-02,58,3.0,,0.03,1.74
2014-10-03,45,3.0,,0.03,1.3499999999999999
2014-10-04,52,3.0,,0.03,1.56
2014-10-05,65,3.0,,0.03,1.95
2014-10-06,100,3.0,,0.03,3.0
2014-10-07,60,3.0,,0.03,1.7999999999999998
2014-10-08,61,3.0,,0.03,1.8299999999999998
2014-10-09,64,3.0,,0.03,1.92
2014-10-10,66,3.0,,0.03,1.98
2014-10-11,69,3.0,,0.03,2.07
2014-10-12,48,3.0,,0.03,1.44
2014-10-13,49,3.0,,0.03,1.47
2014-10-14,54,3.0,,0.03,1.6199999999999999
2014-10-15,55,3.0,,0.03,1.65
2014-10-16,59,3.0,,0.03,1.77
2014-10-17,60,3.0,,0.03,1.7999999999999998
2014-10-18,41,3.0,,0.03,1.23
2014-10-19,40,3.0,,0.03,1.2
2014-10-20,48,3.0,,0.03,1.44
2014-10-21,41,3.0,,0.03,1.23
2014-10-22,65,3.0,,0.03,1.95
2014-10-23,54,3.0,,0.03,1.6199999999999999
2014-10-24,49,3.0,,0.03,1.47
2014-10-25,55,3.0,,0.03,1.65
2014-10-26,59,3.0,,0.03,1.77
2014-10-27,39,3.0,,0.03,1.17
2014-10-28,48,3.0,,0.03,1.44
2014-10-29,52,3.0,,0.03,1.56
2014-10-30,48,3.0,,0.03,1.44
2014-10-31,40,3.0,,0.03,1.2
2014-11-01,63,3.0,False,0.03,1.89
2014-11-02,59,3.0,,0.03,1.77
2014-11-03,62,3.0,,0.03,1.8599999999999999
2014-11-04,64,3.0,,0.03,1.92
2014-11-05,76,3.0,,0.03,2.28
2014-11-06,66,3.0,,0.03,1.98
2014-11-07,100,3.0,,0.03,3.0
2014-11-08,65,3.0,,0.03,1.95
2014-11-09,59,3.0,,0.03,1.77
2014-11-10,83,3.0,,0.03,2.4899999999999998
2014-11-11,75,3.0,,0.03,2.25
2014-11-12,89,3.0,,0.03,2.67
2014-11-13,93,3.0,,0.03,2.79
2014-11-14,89,3.0,,0.03,2.67
2014-11-15,66,3.0,,0.03,1.98
2014-11-16,48,3.0,,0.03,1.44
2014-11-17,82,3.0,,0.03,2.46
2014-11-18,78,3.0,,0.03,2.34
2014-11-19,75,3.0,,0.03,2.25
2014-11-20,77,3.0,,0.03,2.31
2014-11-21,45,3.0,,0.03,1.3499999999999999
2014-11-22,71,3.0,,0.03,2.13
2014-11-23,56,3.0,,0.03,1.68
2014-11-24,62,3.0,,0.03,1.8599999999999999
2014-11-25,57,3.0,,0.03,1.71
2014-11-26,66,3.0,,0.03,1.98
2014-11-27,53,3.0,,0.03,1.5899999999999999
2014-11-28,49,3.0,,0.03,1.47
2014-11-29,60,3.0,,0.03,1.7999999999999998
2014-11-30,50,3.0,,0.03,1.5
2014-12-01,17,3.0,False,0.03,0.51
2014-12-02,24,3.0,,0.03,0.72
2014-12-03,26,3.0,,0.03,0.78
2014-12-04,23,3.0,,0.03,0.69
2014-12-05,18,3.0,,0.03,0.54
2014-12-06,16,3.0,,0.03,0.48
2014-12-07,24,3.0,,0.03,0.72
2014-12-08,33,3.0,,0.03,0.99
2014-12-09,22,3.0,,0.03,0.6599999999999999
2014-12-10,22,3.0,,0.03,0.6599999999999999
2014-12-11,34,3.0,,0.03,1.02
2014-12-12,29,3.0,,0.03,0.87
2014-12-13,20,3.0,,0.03,0.6
2014-12-14,18,3.0,,0.03,0.54
2014-12-15,22,3.0,,0.03,0.6599999999999999
2014-12-16,26,3.0,,0.03,0.78
2014-12-17,24,3.0,,0.03,0.72
2014-12-18,24,3.0,,0.03,0.72
2014-12-19,21,3.0,,0.03,0.63
2014-12-20,15,3.0,,0.03,0.44999999999999996
2014-12-21,15,3.0,,0.03,0.44999999999999996
2014-12-22,24,3.0,,0.03,0.72
2014-12-23,23,3.0,,0.03,0.69
2014-12-24,26,3.0,,0.03,0.78
2014-12-25,21,3.0,,0.03,0.63
2014-12-26,35,3.0,,0.03,1.05
2014-12-27,100,3.0,,0.03,3.0
2014-12-28,21,3.0,,0.03,0.63
2014-12-29,19,3.0,,0.03,0.57
2014-12-30,20,3.0,,0.03,0.6
2014-12-31,23,3.0,,0.03,0.69
2015-01-01,44,3.0,False,0.03,1.3199999999999998
2015-01-02,44,3.0,,0.03,1.3199999999999998
2015-01-03,61,3.0,,0.03,1.8299999999999998
2015-01-04,68,3.0,,0.03,2.04
2015-01-05,56,3.0,,0.03,1.68
2015-01-06,60,3.0,,0.03,1.7999999999999998
2015-01-07,46,3.0,,0.03,1.38
2015-01-08,49,3.0,,0.03,1.47
2015-01-09,61,3.0,,0.03,1.8299999999999998
2015-01-10,48,3.0,,0.03,1.44
2015-01-11,54,3.0,,0.03,1.6199999999999999
2015-01-12,41,3.0,,0.03,1.23
2015-01-13,62,3.0,,0.03,1.8599999999999999
2015-01-14,100,3.0,,0.03,3.0
2015-01-15,65,3.0,,0.03,1.95
2015-01-16,72,3.0,,0.03,2.16
2015-01-17,66,3.0,,0.03,1.98
2015-01-18,66,3.0,,0.03,1.98
2015-01-19,52,3.0,,0.03,1.56
2015-01-20,50,3.0,,0.03,1.5
2015-01-21,53,3.0,,0.03,1.5899999999999999
2015-01-22,57,3.0,,0.03,1.71
2015-01-23,35,3.0,,0.03,1.05
2015-01-24,52,3.0,,0.03,1.56
2015-01-25,45,3.0,,0.03,1.3499999999999999
2015-01-26,85,3.0,,0.03,2.55
2015-01-27,54,3.0,,0.03,1.6199999999999999
2015-01-28,57,3.0,,0.03,1.71
2015-01-29,70,3.0,,0.03,2.1
2015-01-30,51,3.0,,0.03,1.53
2015-01-31,32,3.0,,0.03,0.96
2015-02-01,29,3.0,False,0.03,0.87
2015-02-02,31,3.0,,0.03,0.9299999999999999
2015-02-03,38,3.0,,0.03,1.14
2015-02-04,38,3.0,,0.03,1.14
2015-02-05,40,3.0,,0.03,1.2
2015-02-06,45,3.0,,0.03,1.3499999999999999
2015-02-07,60,3.0,,0.03,1.7999999999999998
2015-02-08,42,3.0,,0.03,1.26
2015-02-09,41,3.0,,0.03,1.23
2015-02-10,41,3.0,,0.03,1.23
2015-02-11,48,3.0,,0.03,1.44
2015-02-12,31,3.0,,0.03,0.9299999999999999
2015-02-13,51,3.0,,0.03,1.53
2015-02-14,39,3.0,,0.03,1.17
2015-02-15,27,3.0,,0.03,0.8099999999999999
2015-02-16,33,3.0,,0.03,0.99
2015-02-17,33,3.0,,0.03,0.99
2015-02-18,45,3.0,,0.03,1.3499999999999999
2015-02-19,47,3.0,,0.03,1.41
2015-02-20,100,3.0,,0.03,3.0
2015-02-21,38,3.0,,0.03,1.14
2015-02-22,41,3.0,,0.03,1.23
2015-02-23,44,3.0,,0.03,1.3199999999999998
2015-02-24,38,3.0,,0.03,1.14
2015-02-25,38,3.0,,0.03,1.14
2015-02-26,38,3.0,,0.03,1.14
2015-02-27,36,3.0,,0.03,1.08
2015-02-28,39,3.0,,0.03,1.17
2015-03-01,58,3.0,False,0.03,1.74
2015-03-02,66,3.0,,0.03,1.98
2015-03-03,88,3.0,,0.03,2.6399999999999997
2015-03-04,69,3.0,,0.03,2.07
2015-03-05,86,3.0,,0.03,2.58
2015-03-06,78,3.0,,0.03,2.34
2015-03-07,95,3.0,,0.03,2.85
2015-03-08,71,3.0,,0.03,2.13
2015-03-09,79,3.0,,0.03,2.37
2015-03-10,78,3.0,,0.03,2.34
2015-03-11,83,3.0,,0.03,2.4899999999999998
2015-03-12,51,3.0,,0.03,1.53
2015-03-13,60,3.0,,0.03,1.7999999999999998
2015-03-14,78,3.0,,0.03,2.34
2015-03-15,79,3.0,,0.03,2.37
2015-03-16,70,3.0,,0.03,2.1
2015-03-17,60,3.0,,0.03,1.7999999999999998
2015-03-18,67,3.0,,0.03,2.01
2015-03-19,100,3.0,,0.03,3.0
2015-03-20,68,3.0,,0.03,2.04
2015-03-21,87,3.0,,0.03,2.61
2015-03-22,49,3.0,,0.03,1.47
2015-03-23,72,3.0,,0.03,2.16
2015-03-24,96,3.0,,0.03,2.88
2015-03-25,72,3.0,,0.03,2.16
2015-03-26,80,3.0,,0.03,2.4
2015-03-27,72,3.0,,0.03,2.16
2015-03-28,63,3.0,,0.03,1.89
2015-03-29,59,3.0,,0.03,1.77
2015-03-30,98,3.0,,0.03,2.94
2015-03-31,96,3.0,,0.03,2.88
2015-04-01,90,2.0,False,0.02,1.8
2015-04-02,88,2.0,,0.02,1.76
2015-04-03,92,2.0,,0.02,1.84
2015-04-04,98,2.0,,0.02,1.96
2015-04-05,100,2.0,,0.02,2.0
2015-04-06,91,2.0,,0.02,1.82
2015-04-07,80,2.0,,0.02,1.6
2015-04-08,91,2.0,,0.02,1.82
2015-04-09,95,2.0,,0.02,1.9000000000000001
2015-04-10,93,2.0,,0.02,1.86
2015-04-11,87,2.0,,0.02,1.74
2015-04-12,76,2.0,,0.02,1.52
2015-04-13,84,2.0,,0.02,1.68
2015-04-14,99,2.0,,0.02,1.98
2015-04-15,72,2.0,,0.02,1.44
2015-04-16,62,2.0,,0.02,1.24
2015-04-17,68,2.0,,0.02,1.36
2015-04-18,68,2.0,,0.02,1.36
2015-04-19,78,2.0,,0.02,1.56
2015-04-20,51,2.0,,0.02,1.02
2015-04-21,71,2.0,,0.02,1.42
2015-04-22,65,2.0,,0.02,1.3
2015-04-23,76,2.0,,0.02,1.52
2015-04-24,78,2.0,,0.02,1.56
2015-04-25,65,2.0,,0.02,1.3
2015-04-26,83,2.0,,0.02,1.6600000000000001
2015-04-27,70,2.0,,0.02,1.4000000000000001
2015-04-28,63,2.0,,0.02,1.26
2015-04-29,66,2.0,,0.02,1.32
2015-04-30,100,2.0,,0.02,2.0
2015-05-01,59,2.0,False,0.02,1.18
2015-05-02,64,2.0,,0.02,1.28
2015-05-03,70,2.0,,0.02,1.4000000000000001
2015-05-04,60,2.0,,0.02,1.2
2015-05-05,67,2.0,,0.02,1.34
2015-05-06,70,2.0,,0.02,1.4000000000000001
2015-05-07,67,2.0,,0.02,1.34
2015-05-08,86,2.0,,0.02,1.72
2015-05-09,68,2.0,,0.02,1.36
2015-05-10,59,2.0,,0.02,1.18
2015-05-11,65,2.0,,0.02,1.3
2015-05-12,67,2.0,,0.02,1.34
2015-05-13,78,2.0,,0.02,1.56
2015-05-14,90,2.0,,0.02,1.8
2015-05-15,75,2.0,,0.02,1.5
2015-05-16,97,2.0,,0.02,1.94
2015-05-17,72,2.0,,0.02,1.44
2015-05-18,68,2.0,,0.02,1.36
2015-05-19,96,2.0,,0.02,1.92
2015-05-20,59,2.0,,0.02,1.18
2015-05-21,80,2.0,,0.02,1.6
2015-05-22,82,2.0,,0.02,1.6400000000000001
2015-05-23,48,2.0,,0.02,0.96
2015-05-24,44,2.0,,0.02,0.88
2015-05-25,77,2.0,,0.02,1.54
2015-05-26,53,2.0,,0.02,1.06
2015-05-27,63,2.0,,0.02,1.26
2015-05-28,70,2.0,,0.02,1.4000000000000001
2015-05-29,91,2.0,,0.02,1.82
2015-05-30,100,2.0,,0.02,2.0
2015-05-31,82,2.0,,0.02,1.6400000000000001
2015-06-01,38,2.0,False,0.02,0.76
2015-06-02,26,2.0,,0.02,0.52
2015-06-03,23,2.0,,0.02,0.46
2015-06-04,19,2.0,,0.02,0.38
2015-06-05,28,2.0,,0.02,0.56
2015-06-06,30,2.0,,0.02,0.6
2015-06-07,29,2.0,,0.02,0.58
2015-06-08,24,2.0,,0.02,0.48
2015-06-09,30,2.0,,0.02,0.6
2015-06-10,24,2.0,,0.02,0.48
2015-06-11,26,2.0,,0.02,0.52
2015-06-12,21,2.0,,0.02,0.42
2015-06-13,17,2.0,,0.02,0.34
2015-06-14,29,2.0,,0.02,0.58
2015-06-15,26,2.0,,0.02,0.52
2015-06-16,27,2.0,,0.02,0.54
2015-06-17,26,2.0,,0.02,0.52
2015-06-18,100,2.0,,0.02,2.0
2015-06-19,39,2.0,,0.02,0.78
2015-06-20,48,2.0,,0.02,0.96
2015-06-21,29,2.0,,0.02,0.58
2015-06-22,21,2.0,,0.02,0.42
2015-06-23,27,2.0,,0.02,0.54
2015-06-24,33,2.0,,0.02,0.66
2015-06-25,42,2.0,,0.02,0.84
2015-06-26,27,2.0,,0.02,0.54
2015-06-27,31,2.0,,0.02,0.62
2015-06-28,31,2.0,,0.02,0.62
2015-06-29,31,2.0,,0.02,0.62
2015-06-30,45,2.0,,0.02,0.9
2015-07-01,100,3.0,False,0.03,3.0
2015-07-02,79,3.0,,0.03,2.37
2015-07-03,85,3.0,,0.03,2.55
2015-07-04,84,3.0,,0.03,2.52
2015-07-05,89,3.0,,0.03,2.67
2015-07-06,68,3.0,,0.03,2.04
2015-07-07,73,3.0,,0.03,2.19
2015-07-08,83,3.0,,0.03,2.4899999999999998
2015-07-09,72,3.0,,0.03,2.16
2015-07-10,69,3.0,,0.03,2.07
2015-07-11,73,3.0,,0.03,2.19
2015-07-12,78,3.0,,0.03,2.34
2015-07-13,75,3.0,,0.03,2.25
2015-07-14,70,3.0,,0.03,2.1
2015-07-15,79,3.0,,0.03,2.37
2015-07-16,74,3.0,,0.03,2.2199999999999998
2015-07-17,61,3.0,,0.03,1.8299999999999998
2015-07-18,55,3.0,,0.03,1.65
2015-07-19,58,3.0,,0.03,1.74
2015-07-20,71,3.0,,0.03,2.13
2015-07-21,71,3.0,,0.03,2.13
2015-07-22,48,3.0,,0.03,1.44
2015-07-23,49,3.0,,0.03,1.47
2015-07-24,59,3.0,,0.03,1.77
2015-07-25,60,3.0,,0.03,1.7999999999999998
2015-07-26,63,3.0,,0.03,1.89
2015-07-27,72,3.0,,0.03,2.16
2015-07-28,68,3.0,,0.03,2.04
2015-07-29,58,3.0,,0.03,1.74
2015-07-30,55,3.0,,0.03,1.65
2015-07-31,53,3.0,,0.03,1.5899999999999999
2015-08-01,76,2.0,False,0.02,1.52
2015-08-02,68,2.0,,0.02,1.36
2015-08-03,58,2.0,,0.02,1.16
2015-08-04,74,2.0,,0.02,1.48
2015-08-05,71,2.0,,0.02,1.42
2015-08-06,64,2.0,,0.02,1.28
2015-08-07,82,2.0,,0.02,1.6400000000000001
2015-08-08,86,2.0,,0.02,1.72
2015-08-09,72,2.0,,0.02,1.44
2015-08-10,46,2.0,,0.02,0.92
2015-08-11,66,2.0,,0.02,1.32
2015-08-12,86,2.0,,0.02,1.72
2015-08-13,68,2.0,,0.02,1.36
2015-08-14,59,2.0,,0.02,1.18
2015-08-15,64,2.0,,0.02,1.28
2015-08-16,61,2.0,,0.02,1.22
2015-08-17,67,2.0,,0.02,1.34
2015-08-18,82,2.0,,0.02,1.6400000000000001
2015-08-19,100,2.0,,0.02,2.0
2015-08-20,86,2.0,,0.02,1.72
2015-08-21,90,2.0,,0.02,1.8
2015-08-22,63,2.0,,0.02,1.26
2015-08-23,69,2.0,,0.02,1.3800000000000001
2015-08-24,93,2.0,,0.02,1.86
2015-08-25,89,2.0,,0.02,1.78
2015-08-26,93,2.0,,0.02,1.86
2015-08-27,82,2.0,,0.02,1.6400000000000001
2015-08-28,67,2.0,,0.02,1.34
2015-08-29,77,2.0,,0.02,1.54
2015-08-30,71,2.0,,0.02,1.42
2015-08-31,50,2.0,,0.02,1.0
2015-09-01,82,2.0,False,0.02,1.6400000000000001
2015-09-02,100,2.0,,0.02,2.0
2015-09-03,59,2.0,,0.02,1.18
2015-09-04,55,2.0,,0.02,1.1
2015-09-05,63,2.0,,0.02,1.26
2015-09-06,63,2.0,,0.02,1.26
2015-09-07,79,2.0,,0.02,1.58
