Date,Last Price
6/6/2019,0.9912
6/5/2019,0.9948
6/4/2019,0.9922
6/3/2019,0.9925
5/31/2019,1.0006
5/30/2019,1.0078
5/29/2019,1.0079
5/28/2019,1.0077
5/27/2019,1.0038
5/24/2019,1.0022
5/23/2019,1.0033
5/22/2019,1.0097
5/21/2019,1.0111
5/20/2019,1.0086
5/17/2019,1.011
5/16/2019,1.01
5/15/2019,1.0087
5/14/2019,1.0087
5/13/2019,1.0064
5/10/2019,1.0118
5/9/2019,1.015
5/8/2019,1.0203
5/7/2019,1.0196
5/6/2019,1.018
5/3/2019,1.0166
5/2/2019,1.0191
5/1/2019,1.0181
4/30/2019,1.0193
4/29/2019,1.0197
4/26/2019,1.0196
4/25/2019,1.0203
4/24/2019,1.0204
4/23/2019,1.0203
4/22/2019,1.0154
4/19/2019,1.0146
4/18/2019,1.0154
4/17/2019,1.0105
4/16/2019,1.008
4/15/2019,1.0041
4/12/2019,1.0024
4/11/2019,1.003
4/10/2019,1.0027
4/9/2019,1
4/8/2019,0.9989
4/5/2019,1.0003
4/4/2019,1
4/3/2019,0.9982
4/2/2019,0.9979
4/1/2019,0.9987
3/29/2019,0.9952
3/28/2019,0.9956
3/27/2019,0.9949
3/26/2019,0.9944
3/25/2019,0.9924
3/22/2019,0.9936
3/21/2019,0.992
3/20/2019,0.9926
3/19/2019,0.9992
3/18/2019,1.0014
3/15/2019,1.0021
3/14/2019,1.0038
3/13/2019,1.0041
3/12/2019,1.0077
3/11/2019,1.0106
3/8/2019,1.0082
3/7/2019,1.0113
3/6/2019,1.0049
3/5/2019,1.0041
3/4/2019,0.999
3/1/2019,0.9993
2/28/2019,0.9982
2/27/2019,1.0015
2/26/2019,0.9996
2/25/2019,1.0007
2/22/2019,1.0004
2/21/2019,1.001
2/20/2019,1.0003
2/19/2019,1.001
2/18/2019,1.0049
2/15/2019,1.0052
2/14/2019,1.0049
2/13/2019,1.0092
2/12/2019,1.0067
2/11/2019,1.0039
2/8/2019,1.0005
2/7/2019,1.0021
2/6/2019,1.0021
2/5/2019,0.9998
2/4/2019,0.9978
2/1/2019,0.9956
1/31/2019,0.9942
1/30/2019,0.9942
1/29/2019,0.9946
1/28/2019,0.9918
1/25/2019,0.9939
1/24/2019,0.9964
1/23/2019,0.9949
1/22/2019,0.9973
1/21/2019,0.9972
1/18/2019,0.9954
1/17/2019,0.9942
1/16/2019,0.9903
1/15/2019,0.9878
1/14/2019,0.981
1/11/2019,0.9835
1/10/2019,0.9845
1/9/2019,0.9744
1/8/2019,0.9813
1/7/2019,0.9797
1/4/2019,0.9876
1/3/2019,0.9868
1/2/2019,0.9901
1/1/2019,0.9816
12/31/2018,0.9821
12/28/2018,0.9846
12/27/2018,0.988
12/26/2018,0.9957
12/25/2018,0.9872
12/24/2018,0.9863
12/21/2018,0.9938
12/20/2018,0.9879
12/19/2018,0.9946
12/18/2018,0.9923
12/17/2018,0.9929
12/14/2018,0.998
12/13/2018,0.9942
12/12/2018,0.9935
12/11/2018,0.9933
12/10/2018,0.9904
12/7/2018,0.992
12/6/2018,0.9926
12/5/2018,0.9977
12/4/2018,0.9974
12/3/2018,0.9975
11/30/2018,0.9979
11/29/2018,0.9961
11/28/2018,0.9941
11/27/2018,0.9988
11/26/2018,0.9983
11/23/2018,0.9974
11/22/2018,0.995
11/21/2018,0.9949
11/20/2018,0.9954
11/19/2018,0.9935
11/16/2018,0.9999
11/15/2018,1.0067
11/14/2018,1.0069
11/13/2018,1.007
11/12/2018,1.0109
11/9/2018,1.0056
11/8/2018,1.0059
11/7/2018,1.0023
11/6/2018,1.0025
11/5/2018,1.0045
11/2/2018,1.0035
11/1/2018,1.0021
10/31/2018,1.0085
10/30/2018,1.0052
10/29/2018,1.0019
10/26/2018,0.997
10/25/2018,0.9986
10/24/2018,0.9979
10/23/2018,0.9949
10/22/2018,0.996
10/19/2018,0.996
10/18/2018,0.9957
10/17/2018,0.9953
10/16/2018,0.9907
10/15/2018,0.9874
10/12/2018,0.9929
10/11/2018,0.9894
10/10/2018,0.9901
10/9/2018,0.9922
10/8/2018,0.9926
10/5/2018,0.992
10/4/2018,0.9917
10/3/2018,0.9924
10/2/2018,0.9839
10/1/2018,0.9841
9/28/2018,0.9817
9/27/2018,0.9773
9/26/2018,0.9661
9/25/2018,0.965
9/24/2018,0.9643
9/21/2018,0.9587
9/20/2018,0.959
9/19/2018,0.9672
9/18/2018,0.9645
9/17/2018,0.9626
9/14/2018,0.9684
9/13/2018,0.9654
9/12/2018,0.9709
9/11/2018,0.9723
9/10/2018,0.9751
9/7/2018,0.9692
9/6/2018,0.9652
9/5/2018,0.9717
9/4/2018,0.9745
9/3/2018,0.9693
8/31/2018,0.9689
8/30/2018,0.9691
8/29/2018,0.9705
8/28/2018,0.9763
8/27/2018,0.9799
8/24/2018,0.9835
8/23/2018,0.9862
8/22/2018,0.9831
8/21/2018,0.9855
8/20/2018,0.9916
8/17/2018,0.9958
8/16/2018,0.9969
8/15/2018,0.9936
8/14/2018,0.9942
8/13/2018,0.9934
8/10/2018,0.9952
8/9/2018,0.9936
8/8/2018,0.9933
8/7/2018,0.9956
8/6/2018,0.9972
8/3/2018,0.9941
8/2/2018,0.9952
8/1/2018,0.9921
7/31/2018,0.9903
7/30/2018,0.9882
7/27/2018,0.9945
7/26/2018,0.9942
7/25/2018,0.9919
7/24/2018,0.9936
7/23/2018,0.9922
7/20/2018,0.9923
7/19/2018,0.9987
