date,bitcoin buy_unscaled,bitcoin buy_monthly,isPartial,scale,bitcoin buy
2014-11-30,48,2.0,,0.02,0.96
2014-12-01,73,3.0,False,0.03,2.19
2014-12-02,43,3.0,,0.03,1.29
2014-12-03,30,3.0,,0.03,0.8999999999999999
2014-12-04,60,3.0,,0.03,1.7999999999999998
2014-12-05,16,3.0,,0.03,0.48
2014-12-06,37,3.0,,0.03,1.1099999999999999
2014-12-07,76,3.0,,0.03,2.28
2014-12-08,15,3.0,,0.03,0.44999999999999996
2014-12-09,15,3.0,,0.03,0.44999999999999996
2014-12-10,15,3.0,,0.03,0.44999999999999996
2014-12-11,16,3.0,,0.03,0.48
2014-12-12,65,3.0,,0.03,1.95
2014-12-13,40,3.0,,0.03,1.2
2014-12-14,0,3.0,,0.03,0.0
2014-12-15,47,3.0,,0.03,1.41
2014-12-16,31,3.0,,0.03,0.9299999999999999
2014-12-17,48,3.0,,0.03,1.44
2014-12-18,33,3.0,,0.03,0.99
2014-12-19,17,3.0,,0.03,0.51
2014-12-20,0,3.0,,0.03,0.0
2014-12-21,42,3.0,,0.03,1.26
2014-12-22,36,3.0,,0.03,1.08
2014-12-23,53,3.0,,0.03,1.5899999999999999
2014-12-24,40,3.0,,0.03,1.2
2014-12-25,93,3.0,,0.03,2.79
2014-12-26,100,3.0,,0.03,3.0
2014-12-27,81,3.0,,0.03,2.4299999999999997
2014-12-28,81,3.0,,0.03,2.4299999999999997
2014-12-29,69,3.0,,0.03,2.07
2014-12-30,35,3.0,,0.03,1.05
2014-12-31,91,3.0,,0.03,2.73
2015-01-01,0,2.0,False,0.02,0.0
2015-01-02,38,2.0,,0.02,0.76
2015-01-03,61,2.0,,0.02,1.22
2015-01-04,100,2.0,,0.02,2.0
2015-01-05,85,2.0,,0.02,1.7
2015-01-06,50,2.0,,0.02,1.0
2015-01-07,50,2.0,,0.02,1.0
2015-01-08,50,2.0,,0.02,1.0
2015-01-09,68,2.0,,0.02,1.36
2015-01-10,0,2.0,,0.02,0.0
2015-01-11,20,2.0,,0.02,0.4
2015-01-12,0,2.0,,0.02,0.0
2015-01-13,48,2.0,,0.02,0.96
2015-01-14,66,2.0,,0.02,1.32
2015-01-15,82,2.0,,0.02,1.6400000000000001
2015-01-16,34,2.0,,0.02,0.68
2015-01-17,0,2.0,,0.02,0.0
2015-01-18,0,2.0,,0.02,0.0
2015-01-19,35,2.0,,0.02,0.7000000000000001
2015-01-20,65,2.0,,0.02,1.3
2015-01-21,81,2.0,,0.02,1.62
2015-01-22,65,2.0,,0.02,1.3
2015-01-23,0,2.0,,0.02,0.0
2015-01-24,40,2.0,,0.02,0.8
2015-01-25,21,2.0,,0.02,0.42
2015-01-26,16,2.0,,0.02,0.32
2015-01-27,64,2.0,,0.02,1.28
2015-01-28,49,2.0,,0.02,0.98
2015-01-29,49,2.0,,0.02,0.98
2015-01-30,0,2.0,,0.02,0.0
2015-01-31,39,2.0,,0.02,0.78
2015-02-01,0,2.0,False,0.02,0.0
2015-02-02,20,2.0,,0.02,0.4
2015-02-03,40,2.0,,0.02,0.8
2015-02-04,80,2.0,,0.02,1.6
2015-02-05,40,2.0,,0.02,0.8
2015-02-06,83,2.0,,0.02,1.6600000000000001
2015-02-07,25,2.0,,0.02,0.5
2015-02-08,0,2.0,,0.02,0.0
2015-02-09,39,2.0,,0.02,0.78
2015-02-10,0,2.0,,0.02,0.0
2015-02-11,0,2.0,,0.02,0.0
2015-02-12,40,2.0,,0.02,0.8
2015-02-13,21,2.0,,0.02,0.42
2015-02-14,51,2.0,,0.02,1.02
2015-02-15,51,2.0,,0.02,1.02
2015-02-16,0,2.0,,0.02,0.0
2015-02-17,20,2.0,,0.02,0.4
2015-02-18,20,2.0,,0.02,0.4
2015-02-19,0,2.0,,0.02,0.0
2015-02-20,42,2.0,,0.02,0.84
2015-02-21,100,2.0,,0.02,2.0
2015-02-22,76,2.0,,0.02,1.52
2015-02-23,39,2.0,,0.02,0.78
2015-02-24,0,2.0,,0.02,0.0
2015-02-25,0,2.0,,0.02,0.0
2015-02-26,20,2.0,,0.02,0.4
2015-02-27,41,2.0,,0.02,0.8200000000000001
2015-02-28,25,2.0,,0.02,0.5
2015-03-01,96,2.0,False,0.02,1.92
2015-03-02,62,2.0,,0.02,1.24
2015-03-03,31,2.0,,0.02,0.62
2015-03-04,77,2.0,,0.02,1.54
2015-03-05,16,2.0,,0.02,0.32
2015-03-06,16,2.0,,0.02,0.32
2015-03-07,0,2.0,,0.02,0.0
2015-03-08,60,2.0,,0.02,1.2
2015-03-09,32,2.0,,0.02,0.64
2015-03-10,31,2.0,,0.02,0.62
2015-03-11,47,2.0,,0.02,0.9400000000000001
2015-03-12,64,2.0,,0.02,1.28
2015-03-13,33,2.0,,0.02,0.66
2015-03-14,100,2.0,,0.02,2.0
2015-03-15,81,2.0,,0.02,1.62
2015-03-16,33,2.0,,0.02,0.66
2015-03-17,32,2.0,,0.02,0.64
2015-03-18,0,2.0,,0.02,0.0
2015-03-19,16,2.0,,0.02,0.32
2015-03-20,33,2.0,,0.02,0.66
2015-03-21,40,2.0,,0.02,0.8
2015-03-22,40,2.0,,0.02,0.8
2015-03-23,32,2.0,,0.02,0.64
2015-03-24,16,2.0,,0.02,0.32
2015-03-25,27,2.0,,0.02,0.54
2015-03-26,19,2.0,,0.02,0.38
2015-03-27,50,2.0,,0.02,1.0
2015-03-28,44,2.0,,0.02,0.88
2015-03-29,0,2.0,,0.02,0.0
2015-03-30,0,2.0,,0.02,0.0
2015-03-31,48,2.0,,0.02,0.96
2015-04-01,39,2.0,False,0.02,0.78
2015-04-02,20,2.0,,0.02,0.4
2015-04-03,65,2.0,,0.02,1.3
2015-04-04,25,2.0,,0.02,0.5
2015-04-05,52,2.0,,0.02,1.04
2015-04-06,40,2.0,,0.02,0.8
2015-04-07,38,2.0,,0.02,0.76
2015-04-08,19,2.0,,0.02,0.38
2015-04-09,77,2.0,,0.02,1.54
2015-04-10,20,2.0,,0.02,0.4
2015-04-11,25,2.0,,0.02,0.5
2015-04-12,0,2.0,,0.02,0.0
2015-04-13,19,2.0,,0.02,0.38
2015-04-14,37,2.0,,0.02,0.74
2015-04-15,19,2.0,,0.02,0.38
2015-04-16,58,2.0,,0.02,1.16
2015-04-17,60,2.0,,0.02,1.2
2015-04-18,26,2.0,,0.02,0.52
2015-04-19,25,2.0,,0.02,0.5
2015-04-20,19,2.0,,0.02,0.38
2015-04-21,39,2.0,,0.02,0.78
2015-04-22,38,2.0,,0.02,0.76
2015-04-23,76,2.0,,0.02,1.52
2015-04-24,100,2.0,,0.02,2.0
2015-04-25,49,2.0,,0.02,0.98
2015-04-26,25,2.0,,0.02,0.5
2015-04-27,96,2.0,,0.02,1.92
2015-04-28,0,2.0,,0.02,0.0
2015-04-29,39,2.0,,0.02,0.78
2015-04-30,20,2.0,,0.02,0.4
2015-05-01,48,2.0,False,0.02,0.96
2015-05-02,0,2.0,,0.02,0.0
2015-05-03,92,2.0,,0.02,1.84
2015-05-04,47,2.0,,0.02,0.9400000000000001
2015-05-05,23,2.0,,0.02,0.46
2015-05-06,71,2.0,,0.02,1.42
2015-05-07,0,2.0,,0.02,0.0
2015-05-08,25,2.0,,0.02,0.5
2015-05-09,31,2.0,,0.02,0.62
2015-05-10,64,2.0,,0.02,1.28
2015-05-11,24,2.0,,0.02,0.48
2015-05-12,70,2.0,,0.02,1.4000000000000001
2015-05-13,24,2.0,,0.02,0.48
2015-05-14,24,2.0,,0.02,0.48
2015-05-15,25,2.0,,0.02,0.5
2015-05-16,63,2.0,,0.02,1.26
2015-05-17,0,2.0,,0.02,0.0
2015-05-18,48,2.0,,0.02,0.96
2015-05-19,72,2.0,,0.02,1.44
2015-05-20,47,2.0,,0.02,0.9400000000000001
2015-05-21,25,2.0,,0.02,0.5
2015-05-22,0,2.0,,0.02,0.0
2015-05-23,33,2.0,,0.02,0.66
2015-05-24,34,2.0,,0.02,0.68
2015-05-25,30,2.0,,0.02,0.6
2015-05-26,0,2.0,,0.02,0.0
2015-05-27,24,2.0,,0.02,0.48
2015-05-28,96,2.0,,0.02,1.92
2015-05-29,100,2.0,,0.02,2.0
2015-05-30,95,2.0,,0.02,1.9000000000000001
2015-05-31,31,2.0,,0.02,0.62
2015-06-01,16,2.0,False,0.02,0.32
2015-06-02,33,2.0,,0.02,0.66
2015-06-03,17,2.0,,0.02,0.34
2015-06-04,17,2.0,,0.02,0.34
2015-06-05,35,2.0,,0.02,0.7000000000000001
2015-06-06,44,2.0,,0.02,0.88
2015-06-07,66,2.0,,0.02,1.32
2015-06-08,33,2.0,,0.02,0.66
2015-06-09,17,2.0,,0.02,0.34
2015-06-10,0,2.0,,0.02,0.0
2015-06-11,17,2.0,,0.02,0.34
2015-06-12,18,2.0,,0.02,0.36
2015-06-13,67,2.0,,0.02,1.34
2015-06-14,22,2.0,,0.02,0.44
2015-06-15,34,2.0,,0.02,0.68
2015-06-16,50,2.0,,0.02,1.0
2015-06-17,100,2.0,,0.02,2.0
2015-06-18,51,2.0,,0.02,1.02
2015-06-19,18,2.0,,0.02,0.36
2015-06-20,0,2.0,,0.02,0.0
2015-06-21,43,2.0,,0.02,0.86
2015-06-22,68,2.0,,0.02,1.36
2015-06-23,33,2.0,,0.02,0.66
2015-06-24,17,2.0,,0.02,0.34
2015-06-25,34,2.0,,0.02,0.68
2015-06-26,52,2.0,,0.02,1.04
2015-06-27,21,2.0,,0.02,0.42
2015-06-28,66,2.0,,0.02,1.32
2015-06-29,51,2.0,,0.02,1.02
2015-06-30,51,2.0,,0.02,1.02
2015-07-01,64,3.0,False,0.03,1.92
2015-07-02,32,3.0,,0.03,0.96
2015-07-03,19,3.0,,0.03,0.57
2015-07-04,21,3.0,,0.03,0.63
2015-07-05,22,3.0,,0.03,0.6599999999999999
2015-07-06,79,3.0,,0.03,2.37
2015-07-07,62,3.0,,0.03,1.8599999999999999
2015-07-08,15,3.0,,0.03,0.44999999999999996
2015-07-09,31,3.0,,0.03,0.9299999999999999
2015-07-10,33,3.0,,0.03,0.99
2015-07-11,20,3.0,,0.03,0.6
2015-07-12,82,3.0,,0.03,2.46
2015-07-13,16,3.0,,0.03,0.48
2015-07-14,76,3.0,,0.03,2.28
2015-07-15,31,3.0,,0.03,0.9299999999999999
2015-07-16,16,3.0,,0.03,0.48
2015-07-17,0,3.0,,0.03,0.0
2015-07-18,62,3.0,,0.03,1.8599999999999999
2015-07-19,0,3.0,,0.03,0.0
2015-07-20,33,3.0,,0.03,0.99
2015-07-21,16,3.0,,0.03,0.48
2015-07-22,46,3.0,,0.03,1.38
2015-07-23,0,3.0,,0.03,0.0
2015-07-24,33,3.0,,0.03,0.99
2015-07-25,100,3.0,,0.03,3.0
2015-07-26,20,3.0,,0.03,0.6
2015-07-27,31,3.0,,0.03,0.9299999999999999
2015-07-28,31,3.0,,0.03,0.9299999999999999
2015-07-29,31,3.0,,0.03,0.9299999999999999
2015-07-30,31,3.0,,0.03,0.9299999999999999
2015-07-31,50,3.0,,0.03,1.5
2015-08-01,21,3.0,False,0.03,0.63
2015-08-02,42,3.0,,0.03,1.26
2015-08-03,33,3.0,,0.03,0.99
2015-08-04,82,3.0,,0.03,2.46
2015-08-05,17,3.0,,0.03,0.51
2015-08-06,83,3.0,,0.03,2.4899999999999998
2015-08-07,69,3.0,,0.03,2.07
2015-08-08,0,3.0,,0.03,0.0
2015-08-09,21,3.0,,0.03,0.63
2015-08-10,17,3.0,,0.03,0.51
2015-08-11,65,3.0,,0.03,1.95
2015-08-12,33,3.0,,0.03,0.99
2015-08-13,50,3.0,,0.03,1.5
2015-08-14,52,3.0,,0.03,1.56
2015-08-15,41,3.0,,0.03,1.23
2015-08-16,21,3.0,,0.03,0.63
2015-08-17,16,3.0,,0.03,0.48
2015-08-18,81,3.0,,0.03,2.4299999999999997
2015-08-19,49,3.0,,0.03,1.47
2015-08-20,32,3.0,,0.03,0.96
2015-08-21,100,3.0,,0.03,3.0
2015-08-22,83,3.0,,0.03,2.4899999999999998
2015-08-23,42,3.0,,0.03,1.26
2015-08-24,32,3.0,,0.03,0.96
2015-08-25,95,3.0,,0.03,2.85
2015-08-26,16,3.0,,0.03,0.48
2015-08-27,0,3.0,,0.03,0.0
2015-08-28,99,3.0,,0.03,2.9699999999999998
2015-08-29,0,3.0,,0.03,0.0
2015-08-30,20,3.0,,0.03,0.6
2015-08-31,31,3.0,,0.03,0.9299999999999999
2015-09-01,0,3.0,False,0.03,0.0
2015-09-02,74,3.0,,0.03,2.2199999999999998
2015-09-03,45,3.0,,0.03,1.3499999999999999
2015-09-04,63,3.0,,0.03,1.89
2015-09-05,39,3.0,,0.03,1.17
2015-09-06,100,3.0,,0.03,3.0
2015-09-07,37,3.0,,0.03,1.1099999999999999
2015-09-08,29,3.0,,0.03,0.87
2015-09-09,43,3.0,,0.03,1.29
2015-09-10,29,3.0,,0.03,0.87
2015-09-11,15,3.0,,0.03,0.44999999999999996
2015-09-12,19,3.0,,0.03,0.57
2015-09-13,37,3.0,,0.03,1.1099999999999999
2015-09-14,30,3.0,,0.03,0.8999999999999999
2015-09-15,29,3.0,,0.03,0.87
2015-09-16,58,3.0,,0.03,1.74
2015-09-17,15,3.0,,0.03,0.44999999999999996
2015-09-18,15,3.0,,0.03,0.44999999999999996
2015-09-19,58,3.0,,0.03,1.74
2015-09-20,56,3.0,,0.03,1.68
2015-09-21,43,3.0,,0.03,1.29
2015-09-22,43,3.0,,0.03,1.29
2015-09-23,44,3.0,,0.03,1.3199999999999998
2015-09-24,30,3.0,,0.03,0.8999999999999999
2015-09-25,30,3.0,,0.03,0.8999999999999999
2015-09-26,38,3.0,,0.03,1.14
2015-09-27,38,3.0,,0.03,1.14
2015-09-28,14,3.0,,0.03,0.42
2015-09-29,28,3.0,,0.03,0.84
2015-09-30,29,3.0,,0.03,0.87
2015-10-01,51,3.0,False,0.03,1.53
2015-10-02,40,3.0,,0.03,1.2
2015-10-03,34,3.0,,0.03,1.02
2015-10-04,33,3.0,,0.03,0.99
2015-10-05,26,3.0,,0.03,0.78
2015-10-06,51,3.0,,0.03,1.53
2015-10-07,26,3.0,,0.03,0.78
2015-10-08,26,3.0,,0.03,0.78
2015-10-09,40,3.0,,0.03,1.2
2015-10-10,52,3.0,,0.03,1.56
2015-10-11,34,3.0,,0.03,1.02
2015-10-12,67,3.0,,0.03,2.01
2015-10-13,26,3.0,,0.03,0.78
2015-10-14,26,3.0,,0.03,0.78
2015-10-15,26,3.0,,0.03,0.78
2015-10-16,26,3.0,,0.03,0.78
2015-10-17,51,3.0,,0.03,1.53
2015-10-18,67,3.0,,0.03,2.01
2015-10-19,38,3.0,,0.03,1.14
2015-10-20,25,3.0,,0.03,0.75
2015-10-21,51,3.0,,0.03,1.53
2015-10-22,13,3.0,,0.03,0.39
2015-10-23,0,3.0,,0.03,0.0
2015-10-24,100,3.0,,0.03,3.0
2015-10-25,48,3.0,,0.03,1.44
2015-10-26,38,3.0,,0.03,1.14
2015-10-27,37,3.0,,0.03,1.1099999999999999
2015-10-28,37,3.0,,0.03,1.1099999999999999
2015-10-29,63,3.0,,0.03,1.89
2015-10-30,40,3.0,,0.03,1.2
2015-10-31,17,3.0,,0.03,0.51
2015-11-01,15,3.0,False,0.03,0.44999999999999996
2015-11-02,22,3.0,,0.03,0.6599999999999999
2015-11-03,76,3.0,,0.03,2.28
2015-11-04,33,3.0,,0.03,0.99
2015-11-05,67,3.0,,0.03,2.01
2015-11-06,57,3.0,,0.03,1.71
2015-11-07,88,3.0,,0.03,2.6399999999999997
2015-11-08,73,3.0,,0.03,2.19
2015-11-09,100,3.0,,0.03,3.0
2015-11-10,65,3.0,,0.03,1.95
2015-11-11,35,3.0,,0.03,1.05
2015-11-12,0,3.0,,0.03,0.0
2015-11-13,35,3.0,,0.03,1.05
2015-11-14,43,3.0,,0.03,1.29
2015-11-15,57,3.0,,0.03,1.71
2015-11-16,11,3.0,,0.03,0.32999999999999996
2015-11-17,22,3.0,,0.03,0.6599999999999999
2015-11-18,33,3.0,,0.03,0.99
2015-11-19,33,3.0,,0.03,0.99
2015-11-20,46,3.0,,0.03,1.38
2015-11-21,29,3.0,,0.03,0.87
2015-11-22,0,3.0,,0.03,0.0
2015-11-23,23,3.0,,0.03,0.69
2015-11-24,23,3.0,,0.03,0.69
2015-11-25,13,3.0,,0.03,0.39
2015-11-26,29,3.0,,0.03,0.87
2015-11-27,55,3.0,,0.03,1.65
2015-11-28,42,3.0,,0.03,1.26
2015-11-29,28,3.0,,0.03,0.84
2015-11-30,53,3.0,,0.03,1.5899999999999999
2015-12-01,29,3.0,False,0.03,0.87
2015-12-02,15,3.0,,0.03,0.44999999999999996
2015-12-03,29,3.0,,0.03,0.87
2015-12-04,30,3.0,,0.03,0.8999999999999999
2015-12-05,97,3.0,,0.03,2.9099999999999997
2015-12-06,97,3.0,,0.03,2.9099999999999997
2015-12-07,29,3.0,,0.03,0.87
2015-12-08,73,3.0,,0.03,2.19
2015-12-09,30,3.0,,0.03,0.8999999999999999
2015-12-10,60,3.0,,0.03,1.7999999999999998
2015-12-11,46,3.0,,0.03,1.38
2015-12-12,58,3.0,,0.03,1.74
2015-12-13,57,3.0,,0.03,1.71
2015-12-14,74,3.0,,0.03,2.2199999999999998
2015-12-15,45,3.0,,0.03,1.3499999999999999
2015-12-16,15,3.0,,0.03,0.44999999999999996
2015-12-17,32,3.0,,0.03,0.96
2015-12-18,100,3.0,,0.03,3.0
2015-12-19,20,3.0,,0.03,0.6
2015-12-20,62,3.0,,0.03,1.8599999999999999
2015-12-21,33,3.0,,0.03,0.99
2015-12-22,50,3.0,,0.03,1.5
2015-12-23,53,3.0,,0.03,1.5899999999999999
2015-12-24,20,3.0,,0.03,0.6
2015-12-25,47,3.0,,0.03,1.41
2015-12-26,42,3.0,,0.03,1.26
2015-12-27,0,3.0,,0.03,0.0
2015-12-28,85,3.0,,0.03,2.55
2015-12-29,17,3.0,,0.03,0.51
2015-12-30,17,3.0,,0.03,0.51
2015-12-31,54,3.0,,0.03,1.6199999999999999
2016-01-01,33,2.0,False,0.02,0.66
2016-01-02,14,2.0,,0.02,0.28
2016-01-03,100,2.0,,0.02,2.0
2016-01-04,12,2.0,,0.02,0.24
2016-01-05,49,2.0,,0.02,0.98
2016-01-06,61,2.0,,0.02,1.22
2016-01-07,60,2.0,,0.02,1.2
2016-01-08,12,2.0,,0.02,0.24
2016-01-09,71,2.0,,0.02,1.42
2016-01-10,65,2.0,,0.02,1.3
2016-01-11,12,2.0,,0.02,0.24
2016-01-12,12,2.0,,0.02,0.24
2016-01-13,0,2.0,,0.02,0.0
2016-01-14,23,2.0,,0.02,0.46
2016-01-15,24,2.0,,0.02,0.48
2016-01-16,56,2.0,,0.02,1.12
2016-01-17,41,2.0,,0.02,0.8200000000000001
2016-01-18,38,2.0,,0.02,0.76
2016-01-19,12,2.0,,0.02,0.24
2016-01-20,12,2.0,,0.02,0.24
2016-01-21,0,2.0,,0.02,0.0
2016-01-22,49,2.0,,0.02,0.98
2016-01-23,14,2.0,,0.02,0.28
2016-01-24,28,2.0,,0.02,0.56
2016-01-25,47,2.0,,0.02,0.9400000000000001
2016-01-26,12,2.0,,0.02,0.24
2016-01-27,48,2.0,,0.02,0.96
2016-01-28,47,2.0,,0.02,0.9400000000000001
2016-01-29,24,2.0,,0.02,0.48
2016-01-30,72,2.0,,0.02,1.44
2016-01-31,70,2.0,,0.02,1.4000000000000001
2016-02-01,29,2.0,False,0.02,0.58
2016-02-02,57,2.0,,0.02,1.1400000000000001
2016-02-03,15,2.0,,0.02,0.3
2016-02-04,58,2.0,,0.02,1.16
2016-02-05,30,2.0,,0.02,0.6
2016-02-06,18,2.0,,0.02,0.36
2016-02-07,52,2.0,,0.02,1.04
2016-02-08,70,2.0,,0.02,1.4000000000000001
2016-02-09,43,2.0,,0.02,0.86
2016-02-10,28,2.0,,0.02,0.56
2016-02-11,0,2.0,,0.02,0.0
2016-02-12,0,2.0,,0.02,0.0
2016-02-13,17,2.0,,0.02,0.34
2016-02-14,68,2.0,,0.02,1.36
2016-02-15,45,2.0,,0.02,0.9
2016-02-16,28,2.0,,0.02,0.56
2016-02-17,15,2.0,,0.02,0.3
2016-02-18,43,2.0,,0.02,0.86
2016-02-19,89,2.0,,0.02,1.78
2016-02-20,87,2.0,,0.02,1.74
2016-02-21,86,2.0,,0.02,1.72
2016-02-22,57,2.0,,0.02,1.1400000000000001
2016-02-23,29,2.0,,0.02,0.58
2016-02-24,100,2.0,,0.02,2.0
2016-02-25,58,2.0,,0.02,1.16
2016-02-26,60,2.0,,0.02,1.2
2016-02-27,35,2.0,,0.02,0.7000000000000001
2016-02-28,69,2.0,,0.02,1.3800000000000001
2016-02-29,28,2.0,,0.02,0.56
2016-03-01,59,3.0,False,0.03,1.77
2016-03-02,35,3.0,,0.03,1.05
2016-03-03,12,3.0,,0.03,0.36
2016-03-04,25,3.0,,0.03,0.75
2016-03-05,29,3.0,,0.03,0.87
2016-03-06,29,3.0,,0.03,0.87
2016-03-07,49,3.0,,0.03,1.47
2016-03-08,48,3.0,,0.03,1.44
2016-03-09,85,3.0,,0.03,2.55
2016-03-10,25,3.0,,0.03,0.75
2016-03-11,76,3.0,,0.03,2.28
2016-03-12,15,3.0,,0.03,0.44999999999999996
2016-03-13,43,3.0,,0.03,1.29
2016-03-14,48,3.0,,0.03,1.44
2016-03-15,49,3.0,,0.03,1.47
2016-03-16,36,3.0,,0.03,1.08
2016-03-17,13,3.0,,0.03,0.39
2016-03-18,90,3.0,,0.03,2.6999999999999997
2016-03-19,74,3.0,,0.03,2.2199999999999998
2016-03-20,0,3.0,,0.03,0.0
2016-03-21,37,3.0,,0.03,1.1099999999999999
2016-03-22,49,3.0,,0.03,1.47
2016-03-23,37,3.0,,0.03,1.1099999999999999
2016-03-24,63,3.0,,0.03,1.89
2016-03-25,13,3.0,,0.03,0.39
2016-03-26,30,3.0,,0.03,0.8999999999999999
2016-03-27,16,3.0,,0.03,0.48
2016-03-28,100,3.0,,0.03,3.0
2016-03-29,25,3.0,,0.03,0.75
2016-03-30,25,3.0,,0.03,0.75
2016-03-31,50,3.0,,0.03,1.5
2016-04-01,30,3.0,False,0.03,0.8999999999999999
2016-04-02,52,3.0,,0.03,1.56
2016-04-03,52,3.0,,0.03,1.56
2016-04-04,0,3.0,,0.03,0.0
2016-04-05,87,3.0,,0.03,2.61
2016-04-06,14,3.0,,0.03,0.42
2016-04-07,29,3.0,,0.03,0.87
2016-04-08,75,3.0,,0.03,2.25
2016-04-09,52,3.0,,0.03,1.56
2016-04-10,69,3.0,,0.03,2.07
2016-04-11,72,3.0,,0.03,2.16
2016-04-12,57,3.0,,0.03,1.71
2016-04-13,14,3.0,,0.03,0.42
2016-04-14,15,3.0,,0.03,0.44999999999999996
2016-04-15,46,3.0,,0.03,1.38
2016-04-16,55,3.0,,0.03,1.65
2016-04-17,54,3.0,,0.03,1.6199999999999999
2016-04-18,29,3.0,,0.03,0.87
2016-04-19,58,3.0,,0.03,1.74
2016-04-20,29,3.0,,0.03,0.87
2016-04-21,100,3.0,,0.03,3.0
2016-04-22,30,3.0,,0.03,0.8999999999999999
2016-04-23,54,3.0,,0.03,1.6199999999999999
2016-04-24,36,3.0,,0.03,1.08
2016-04-25,29,3.0,,0.03,0.87
2016-04-26,71,3.0,,0.03,2.13
2016-04-27,86,3.0,,0.03,2.58
2016-04-28,43,3.0,,0.03,1.29
2016-04-29,30,3.0,,0.03,0.8999999999999999
2016-04-30,35,3.0,,0.03,1.05
2016-05-01,29,3.0,False,0.03,0.87
2016-05-02,48,3.0,,0.03,1.44
2016-05-03,59,3.0,,0.03,1.77
2016-05-04,59,3.0,,0.03,1.77
2016-05-05,12,3.0,,0.03,0.36
2016-05-06,26,3.0,,0.03,0.78
2016-05-07,91,3.0,,0.03,2.73
2016-05-08,30,3.0,,0.03,0.8999999999999999
2016-05-09,49,3.0,,0.03,1.47
2016-05-10,12,3.0,,0.03,0.36
2016-05-11,12,3.0,,0.03,0.36
2016-05-12,75,3.0,,0.03,2.25
2016-05-13,50,3.0,,0.03,1.5
2016-05-14,61,3.0,,0.03,1.8299999999999998
2016-05-15,45,3.0,,0.03,1.3499999999999999
2016-05-16,50,3.0,,0.03,1.5
2016-05-17,85,3.0,,0.03,2.55
2016-05-18,61,3.0,,0.03,1.8299999999999998
2016-05-19,63,3.0,,0.03,1.89
2016-05-20,91,3.0,,0.03,2.73
2016-05-21,61,3.0,,0.03,1.8299999999999998
2016-05-22,61,3.0,,0.03,1.8299999999999998
2016-05-23,61,3.0,,0.03,1.8299999999999998
2016-05-24,37,3.0,,0.03,1.1099999999999999
2016-05-25,25,3.0,,0.03,0.75
2016-05-26,52,3.0,,0.03,1.56
2016-05-27,67,3.0,,0.03,2.01
2016-05-28,16,3.0,,0.03,0.48
2016-05-29,32,3.0,,0.03,0.96
2016-05-30,44,3.0,,0.03,1.3199999999999998
2016-05-31,100,3.0,,0.03,3.0
2016-06-01,48,3.0,False,0.03,1.44
2016-06-02,65,3.0,,0.03,1.95
2016-06-03,33,3.0,,0.03,0.99
2016-06-04,38,3.0,,0.03,1.14
2016-06-05,38,3.0,,0.03,1.14
2016-06-06,63,3.0,,0.03,1.89
2016-06-07,64,3.0,,0.03,1.92
2016-06-08,48,3.0,,0.03,1.44
2016-06-09,17,3.0,,0.03,0.51
2016-06-10,34,3.0,,0.03,1.02
2016-06-11,38,3.0,,0.03,1.14
2016-06-12,77,3.0,,0.03,2.31
2016-06-13,81,3.0,,0.03,2.4299999999999997
2016-06-14,81,3.0,,0.03,2.4299999999999997
2016-06-15,16,3.0,,0.03,0.48
2016-06-16,49,3.0,,0.03,1.47
2016-06-17,34,3.0,,0.03,1.02
2016-06-18,40,3.0,,0.03,1.2
2016-06-19,100,3.0,,0.03,3.0
2016-06-20,66,3.0,,0.03,1.98
2016-06-21,66,3.0,,0.03,1.98
2016-06-22,83,3.0,,0.03,2.4899999999999998
2016-06-23,100,3.0,,0.03,3.0
2016-06-24,33,3.0,,0.03,0.99
2016-06-25,20,3.0,,0.03,0.6
2016-06-26,20,3.0,,0.03,0.6
2016-06-27,0,3.0,,0.03,0.0
2016-06-28,81,3.0,,0.03,2.4299999999999997
2016-06-29,17,3.0,,0.03,0.51
2016-06-30,34,3.0,,0.03,1.02
2016-07-01,44,4.0,False,0.04,1.76
2016-07-02,17,4.0,,0.04,0.68
2016-07-03,87,4.0,,0.04,3.48
2016-07-04,50,4.0,,0.04,2.0
2016-07-05,74,4.0,,0.04,2.96
2016-07-06,56,4.0,,0.04,2.24
2016-07-07,56,4.0,,0.04,2.24
2016-07-08,14,4.0,,0.04,0.56
2016-07-09,49,4.0,,0.04,1.96
2016-07-10,100,4.0,,0.04,4.0
2016-07-11,14,4.0,,0.04,0.56
2016-07-12,58,4.0,,0.04,2.32
2016-07-13,58,4.0,,0.04,2.32
2016-07-14,69,4.0,,0.04,2.7600000000000002
2016-07-15,88,4.0,,0.04,3.52
2016-07-16,67,4.0,,0.04,2.68
2016-07-17,50,4.0,,0.04,2.0
2016-07-18,42,4.0,,0.04,1.68
2016-07-19,70,4.0,,0.04,2.8000000000000003
2016-07-20,14,4.0,,0.04,0.56
2016-07-21,0,4.0,,0.04,0.0
2016-07-22,15,4.0,,0.04,0.6
2016-07-23,33,4.0,,0.04,1.32
2016-07-24,33,4.0,,0.04,1.32
2016-07-25,14,4.0,,0.04,0.56
2016-07-26,42,4.0,,0.04,1.68
2016-07-27,99,4.0,,0.04,3.96
2016-07-28,84,4.0,,0.04,3.36
2016-07-29,43,4.0,,0.04,1.72
2016-07-30,33,4.0,,0.04,1.32
2016-07-31,97,4.0,,0.04,3.88
