date,bitcoin sell_unscaled,bitcoin sell_monthly,isPartial,scale,bitcoin sell
2015-08-03,0,2.0,,0.02,0.0
2015-08-04,77,2.0,,0.02,1.54
2015-08-05,0,2.0,,0.02,0.0
2015-08-06,0,2.0,,0.02,0.0
2015-08-07,0,2.0,,0.02,0.0
2015-08-08,0,2.0,,0.02,0.0
2015-08-09,0,2.0,,0.02,0.0
2015-08-10,0,2.0,,0.02,0.0
2015-08-11,0,2.0,,0.02,0.0
2015-08-12,77,2.0,,0.02,1.54
2015-08-13,0,2.0,,0.02,0.0
2015-08-14,0,2.0,,0.02,0.0
2015-08-15,0,2.0,,0.02,0.0
2015-08-16,0,2.0,,0.02,0.0
2015-08-17,77,2.0,,0.02,1.54
2015-08-18,0,2.0,,0.02,0.0
2015-08-19,0,2.0,,0.02,0.0
2015-08-20,77,2.0,,0.02,1.54
2015-08-21,0,2.0,,0.02,0.0
2015-08-22,0,2.0,,0.02,0.0
2015-08-23,0,2.0,,0.02,0.0
2015-08-24,74,2.0,,0.02,1.48
2015-08-25,0,2.0,,0.02,0.0
2015-08-26,73,2.0,,0.02,1.46
2015-08-27,0,2.0,,0.02,0.0
2015-08-28,0,2.0,,0.02,0.0
2015-08-29,0,2.0,,0.02,0.0
2015-08-30,0,2.0,,0.02,0.0
2015-08-31,73,2.0,,0.02,1.46
2015-09-01,0,3.0,False,0.03,0.0
2015-09-02,0,3.0,,0.03,0.0
2015-09-03,0,3.0,,0.03,0.0
2015-09-04,0,3.0,,0.03,0.0
2015-09-05,100,3.0,,0.03,3.0
2015-09-06,0,3.0,,0.03,0.0
2015-09-07,0,3.0,,0.03,0.0
2015-09-08,0,3.0,,0.03,0.0
2015-09-09,0,3.0,,0.03,0.0
2015-09-10,0,3.0,,0.03,0.0
2015-09-11,0,3.0,,0.03,0.0
2015-09-12,0,3.0,,0.03,0.0
2015-09-13,0,3.0,,0.03,0.0
2015-09-14,0,3.0,,0.03,0.0
2015-09-15,75,3.0,,0.03,2.25
2015-09-16,0,3.0,,0.03,0.0
2015-09-17,0,3.0,,0.03,0.0
2015-09-18,0,3.0,,0.03,0.0
2015-09-19,0,3.0,,0.03,0.0
2015-09-20,0,3.0,,0.03,0.0
2015-09-21,0,3.0,,0.03,0.0
2015-09-22,74,3.0,,0.03,2.2199999999999998
2015-09-23,0,3.0,,0.03,0.0
2015-09-24,0,3.0,,0.03,0.0
2015-09-25,0,3.0,,0.03,0.0
2015-09-26,0,3.0,,0.03,0.0
2015-09-27,0,3.0,,0.03,0.0
2015-09-28,0,3.0,,0.03,0.0
2015-09-29,73,3.0,,0.03,2.19
2015-09-30,0,3.0,,0.03,0.0
2015-10-01,0,1.0,False,0.01,0.0
2015-10-02,0,1.0,,0.01,0.0
2015-10-03,0,1.0,,0.01,0.0
2015-10-04,0,1.0,,0.01,0.0
2015-10-05,97,1.0,,0.01,0.97
2015-10-06,0,1.0,,0.01,0.0
2015-10-07,0,1.0,,0.01,0.0
2015-10-08,0,1.0,,0.01,0.0
2015-10-09,100,1.0,,0.01,1.0
2015-10-10,0,1.0,,0.01,0.0
2015-10-11,0,1.0,,0.01,0.0
2015-10-12,100,1.0,,0.01,1.0
2015-10-13,0,1.0,,0.01,0.0
2015-10-14,0,1.0,,0.01,0.0
2015-10-15,0,1.0,,0.01,0.0
2015-10-16,0,1.0,,0.01,0.0
2015-10-17,0,1.0,,0.01,0.0
2015-10-18,0,1.0,,0.01,0.0
2015-10-19,0,1.0,,0.01,0.0
2015-10-20,0,1.0,,0.01,0.0
2015-10-21,0,1.0,,0.01,0.0
2015-10-22,0,1.0,,0.01,0.0
2015-10-23,0,1.0,,0.01,0.0
2015-10-24,0,1.0,,0.01,0.0
2015-10-25,0,1.0,,0.01,0.0
2015-10-26,93,1.0,,0.01,0.93
2015-10-27,0,1.0,,0.01,0.0
2015-10-28,0,1.0,,0.01,0.0
2015-10-29,93,1.0,,0.01,0.93
2015-10-30,0,1.0,,0.01,0.0
2015-10-31,0,1.0,,0.01,0.0
2015-11-01,0,2.0,False,0.02,0.0
2015-11-02,0,2.0,,0.02,0.0
2015-11-03,74,2.0,,0.02,1.48
2015-11-04,76,2.0,,0.02,1.52
2015-11-05,76,2.0,,0.02,1.52
2015-11-06,0,2.0,,0.02,0.0
2015-11-07,0,2.0,,0.02,0.0
2015-11-08,100,2.0,,0.02,2.0
2015-11-09,77,2.0,,0.02,1.54
2015-11-10,75,2.0,,0.02,1.5
2015-11-11,80,2.0,,0.02,1.6
2015-11-12,0,2.0,,0.02,0.0
2015-11-13,0,2.0,,0.02,0.0
2015-11-14,0,2.0,,0.02,0.0
2015-11-15,0,2.0,,0.02,0.0
2015-11-16,0,2.0,,0.02,0.0
2015-11-17,0,2.0,,0.02,0.0
2015-11-18,76,2.0,,0.02,1.52
2015-11-19,0,2.0,,0.02,0.0
2015-11-20,0,2.0,,0.02,0.0
2015-11-21,99,2.0,,0.02,1.98
2015-11-22,0,2.0,,0.02,0.0
2015-11-23,79,2.0,,0.02,1.58
2015-11-24,0,2.0,,0.02,0.0
2015-11-25,0,2.0,,0.02,0.0
2015-11-26,0,2.0,,0.02,0.0
2015-11-27,0,2.0,,0.02,0.0
2015-11-28,98,2.0,,0.02,1.96
2015-11-29,0,2.0,,0.02,0.0
2015-11-30,0,2.0,,0.02,0.0
2015-12-01,0,2.0,False,0.02,0.0
2015-12-02,74,2.0,,0.02,1.48
2015-12-03,0,2.0,,0.02,0.0
2015-12-04,79,2.0,,0.02,1.58
2015-12-05,100,2.0,,0.02,2.0
2015-12-06,0,2.0,,0.02,0.0
2015-12-07,75,2.0,,0.02,1.5
2015-12-08,0,2.0,,0.02,0.0
2015-12-09,0,2.0,,0.02,0.0
2015-12-10,76,2.0,,0.02,1.52
2015-12-11,0,2.0,,0.02,0.0
2015-12-12,0,2.0,,0.02,0.0
2015-12-13,0,2.0,,0.02,0.0
2015-12-14,76,2.0,,0.02,1.52
2015-12-15,0,2.0,,0.02,0.0
2015-12-16,0,2.0,,0.02,0.0
2015-12-17,82,2.0,,0.02,1.6400000000000001
2015-12-18,0,2.0,,0.02,0.0
2015-12-19,0,2.0,,0.02,0.0
2015-12-20,0,2.0,,0.02,0.0
2015-12-21,86,2.0,,0.02,1.72
2015-12-22,86,2.0,,0.02,1.72
2015-12-23,90,2.0,,0.02,1.8
2015-12-24,0,2.0,,0.02,0.0
2015-12-25,0,2.0,,0.02,0.0
2015-12-26,0,2.0,,0.02,0.0
2015-12-27,0,2.0,,0.02,0.0
2015-12-28,0,2.0,,0.02,0.0
2015-12-29,0,2.0,,0.02,0.0
2015-12-30,0,2.0,,0.02,0.0
2015-12-31,0,2.0,,0.02,0.0
2016-01-01,68,1.0,False,0.01,0.68
2016-01-02,60,1.0,,0.01,0.6
2016-01-03,60,1.0,,0.01,0.6
2016-01-04,0,1.0,,0.01,0.0
2016-01-05,0,1.0,,0.01,0.0
2016-01-06,100,1.0,,0.01,1.0
2016-01-07,0,1.0,,0.01,0.0
2016-01-08,51,1.0,,0.01,0.51
2016-01-09,0,1.0,,0.01,0.0
2016-01-10,0,1.0,,0.01,0.0
2016-01-11,48,1.0,,0.01,0.48
2016-01-12,49,1.0,,0.01,0.49
2016-01-13,0,1.0,,0.01,0.0
2016-01-14,0,1.0,,0.01,0.0
2016-01-15,100,1.0,,0.01,1.0
2016-01-16,58,1.0,,0.01,0.58
2016-01-17,0,1.0,,0.01,0.0
2016-01-18,51,1.0,,0.01,0.51
2016-01-19,0,1.0,,0.01,0.0
2016-01-20,0,1.0,,0.01,0.0
2016-01-21,49,1.0,,0.01,0.49
2016-01-22,50,1.0,,0.01,0.5
2016-01-23,0,1.0,,0.01,0.0
2016-01-24,0,1.0,,0.01,0.0
2016-01-25,0,1.0,,0.01,0.0
2016-01-26,49,1.0,,0.01,0.49
2016-01-27,0,1.0,,0.01,0.0
2016-01-28,0,1.0,,0.01,0.0
2016-01-29,0,1.0,,0.01,0.0
2016-01-30,0,1.0,,0.01,0.0
2016-01-31,0,1.0,,0.01,0.0
2016-02-01,82,3.0,False,0.03,2.46
2016-02-02,0,3.0,,0.03,0.0
2016-02-03,0,3.0,,0.03,0.0
2016-02-04,0,3.0,,0.03,0.0
2016-02-05,0,3.0,,0.03,0.0
2016-02-06,100,3.0,,0.03,3.0
2016-02-07,0,3.0,,0.03,0.0
2016-02-08,0,3.0,,0.03,0.0
2016-02-09,0,3.0,,0.03,0.0
2016-02-10,0,3.0,,0.03,0.0
2016-02-11,0,3.0,,0.03,0.0
2016-02-12,0,3.0,,0.03,0.0
2016-02-13,0,3.0,,0.03,0.0
2016-02-14,0,3.0,,0.03,0.0
2016-02-15,0,3.0,,0.03,0.0
2016-02-16,0,3.0,,0.03,0.0
2016-02-17,84,3.0,,0.03,2.52
2016-02-18,83,3.0,,0.03,2.4899999999999998
2016-02-19,0,3.0,,0.03,0.0
2016-02-20,0,3.0,,0.03,0.0
2016-02-21,0,3.0,,0.03,0.0
2016-02-22,0,3.0,,0.03,0.0
2016-02-23,81,3.0,,0.03,2.4299999999999997
2016-02-24,0,3.0,,0.03,0.0
2016-02-25,0,3.0,,0.03,0.0
2016-02-26,0,3.0,,0.03,0.0
2016-02-27,0,3.0,,0.03,0.0
2016-02-28,0,3.0,,0.03,0.0
2016-02-29,0,3.0,,0.03,0.0
2016-03-01,0,1.0,False,0.01,0.0
2016-03-02,94,1.0,,0.01,0.9400000000000001
2016-03-03,48,1.0,,0.01,0.48
2016-03-04,0,1.0,,0.01,0.0
2016-03-05,0,1.0,,0.01,0.0
2016-03-06,0,1.0,,0.01,0.0
2016-03-07,49,1.0,,0.01,0.49
2016-03-08,0,1.0,,0.01,0.0
2016-03-09,0,1.0,,0.01,0.0
2016-03-10,0,1.0,,0.01,0.0
2016-03-11,0,1.0,,0.01,0.0
2016-03-12,0,1.0,,0.01,0.0
2016-03-13,0,1.0,,0.01,0.0
2016-03-14,48,1.0,,0.01,0.48
2016-03-15,0,1.0,,0.01,0.0
2016-03-16,0,1.0,,0.01,0.0
2016-03-17,99,1.0,,0.01,0.99
2016-03-18,0,1.0,,0.01,0.0
2016-03-19,0,1.0,,0.01,0.0
2016-03-20,0,1.0,,0.01,0.0
2016-03-21,0,1.0,,0.01,0.0
2016-03-22,100,1.0,,0.01,1.0
2016-03-23,0,1.0,,0.01,0.0
2016-03-24,0,1.0,,0.01,0.0
2016-03-25,0,1.0,,0.01,0.0
2016-03-26,61,1.0,,0.01,0.61
2016-03-27,0,1.0,,0.01,0.0
2016-03-28,0,1.0,,0.01,0.0
2016-03-29,0,1.0,,0.01,0.0
2016-03-30,0,1.0,,0.01,0.0
2016-03-31,0,1.0,,0.01,0.0
2016-04-01,0,3.0,False,0.03,0.0
2016-04-02,49,3.0,,0.03,1.47
2016-04-03,0,3.0,,0.03,0.0
2016-04-04,0,3.0,,0.03,0.0
2016-04-05,40,3.0,,0.03,1.2
2016-04-06,0,3.0,,0.03,0.0
2016-04-07,0,3.0,,0.03,0.0
2016-04-08,0,3.0,,0.03,0.0
2016-04-09,0,3.0,,0.03,0.0
2016-04-10,0,3.0,,0.03,0.0
2016-04-11,0,3.0,,0.03,0.0
2016-04-12,0,3.0,,0.03,0.0
2016-04-13,0,3.0,,0.03,0.0
2016-04-14,0,3.0,,0.03,0.0
2016-04-15,0,3.0,,0.03,0.0
2016-04-16,0,3.0,,0.03,0.0
2016-04-17,0,3.0,,0.03,0.0
2016-04-18,0,3.0,,0.03,0.0
2016-04-19,0,3.0,,0.03,0.0
2016-04-20,0,3.0,,0.03,0.0
2016-04-21,0,3.0,,0.03,0.0
2016-04-22,0,3.0,,0.03,0.0
2016-04-23,51,3.0,,0.03,1.53
2016-04-24,100,3.0,,0.03,3.0
2016-04-25,40,3.0,,0.03,1.2
2016-04-26,40,3.0,,0.03,1.2
2016-04-27,0,3.0,,0.03,0.0
2016-04-28,40,3.0,,0.03,1.2
2016-04-29,0,3.0,,0.03,0.0
2016-04-30,0,3.0,,0.03,0.0
2016-05-01,0,3.0,False,0.03,0.0
2016-05-02,0,3.0,,0.03,0.0
2016-05-03,0,3.0,,0.03,0.0
2016-05-04,39,3.0,,0.03,1.17
2016-05-05,0,3.0,,0.03,0.0
2016-05-06,0,3.0,,0.03,0.0
2016-05-07,0,3.0,,0.03,0.0
2016-05-08,50,3.0,,0.03,1.5
2016-05-09,0,3.0,,0.03,0.0
2016-05-10,0,3.0,,0.03,0.0
2016-05-11,40,3.0,,0.03,1.2
2016-05-12,40,3.0,,0.03,1.2
2016-05-13,0,3.0,,0.03,0.0
2016-05-14,0,3.0,,0.03,0.0
2016-05-15,0,3.0,,0.03,0.0
2016-05-16,0,3.0,,0.03,0.0
2016-05-17,0,3.0,,0.03,0.0
2016-05-18,0,3.0,,0.03,0.0
2016-05-19,0,3.0,,0.03,0.0
2016-05-20,0,3.0,,0.03,0.0
2016-05-21,0,3.0,,0.03,0.0
2016-05-22,100,3.0,,0.03,3.0
2016-05-23,0,3.0,,0.03,0.0
2016-05-24,41,3.0,,0.03,1.23
2016-05-25,0,3.0,,0.03,0.0
2016-05-26,0,3.0,,0.03,0.0
2016-05-27,43,3.0,,0.03,1.29
2016-05-28,0,3.0,,0.03,0.0
2016-05-29,0,3.0,,0.03,0.0
2016-05-30,0,3.0,,0.03,0.0
2016-05-31,0,3.0,,0.03,0.0
2016-06-01,0,4.0,False,0.04,0.0
2016-06-02,0,4.0,,0.04,0.0
2016-06-03,0,4.0,,0.04,0.0
2016-06-04,58,4.0,,0.04,2.32
2016-06-05,57,4.0,,0.04,2.2800000000000002
2016-06-06,95,4.0,,0.04,3.8000000000000003
2016-06-07,0,4.0,,0.04,0.0
2016-06-08,0,4.0,,0.04,0.0
2016-06-09,50,4.0,,0.04,2.0
2016-06-10,52,4.0,,0.04,2.08
2016-06-11,0,4.0,,0.04,0.0
2016-06-12,58,4.0,,0.04,2.32
2016-06-13,97,4.0,,0.04,3.88
2016-06-14,0,4.0,,0.04,0.0
2016-06-15,0,4.0,,0.04,0.0
2016-06-16,49,4.0,,0.04,1.96
2016-06-17,0,4.0,,0.04,0.0
2016-06-18,0,4.0,,0.04,0.0
2016-06-19,0,4.0,,0.04,0.0
2016-06-20,0,4.0,,0.04,0.0
2016-06-21,49,4.0,,0.04,1.96
2016-06-22,99,4.0,,0.04,3.96
2016-06-23,50,4.0,,0.04,2.0
2016-06-24,100,4.0,,0.04,4.0
2016-06-25,59,4.0,,0.04,2.36
2016-06-26,0,4.0,,0.04,0.0
2016-06-27,0,4.0,,0.04,0.0
2016-06-28,49,4.0,,0.04,1.96
2016-06-29,0,4.0,,0.04,0.0
2016-06-30,0,4.0,,0.04,0.0
2016-07-01,0,1.0,False,0.01,0.0
2016-07-02,0,1.0,,0.01,0.0
2016-07-03,62,1.0,,0.01,0.62
2016-07-04,0,1.0,,0.01,0.0
2016-07-05,52,1.0,,0.01,0.52
2016-07-06,50,1.0,,0.01,0.5
2016-07-07,0,1.0,,0.01,0.0
2016-07-08,0,1.0,,0.01,0.0
2016-07-09,0,1.0,,0.01,0.0
2016-07-10,0,1.0,,0.01,0.0
2016-07-11,0,1.0,,0.01,0.0
2016-07-12,0,1.0,,0.01,0.0
2016-07-13,51,1.0,,0.01,0.51
2016-07-14,0,1.0,,0.01,0.0
2016-07-15,0,1.0,,0.01,0.0
2016-07-16,0,1.0,,0.01,0.0
2016-07-17,0,1.0,,0.01,0.0
2016-07-18,100,1.0,,0.01,1.0
2016-07-19,0,1.0,,0.01,0.0
2016-07-20,0,1.0,,0.01,0.0
2016-07-21,0,1.0,,0.01,0.0
2016-07-22,0,1.0,,0.01,0.0
2016-07-23,58,1.0,,0.01,0.58
2016-07-24,0,1.0,,0.01,0.0
2016-07-25,0,1.0,,0.01,0.0
2016-07-26,0,1.0,,0.01,0.0
2016-07-27,0,1.0,,0.01,0.0
2016-07-28,0,1.0,,0.01,0.0
2016-07-29,0,1.0,,0.01,0.0
2016-07-30,0,1.0,,0.01,0.0
2016-07-31,0,1.0,,0.01,0.0
2016-08-01,0,4.0,False,0.04,0.0
2016-08-02,52,4.0,,0.04,2.08
2016-08-03,0,4.0,,0.04,0.0
2016-08-04,0,4.0,,0.04,0.0
2016-08-05,0,4.0,,0.04,0.0
2016-08-06,0,4.0,,0.04,0.0
2016-08-07,64,4.0,,0.04,2.56
2016-08-08,0,4.0,,0.04,0.0
2016-08-09,0,4.0,,0.04,0.0
2016-08-10,0,4.0,,0.04,0.0
2016-08-11,0,4.0,,0.04,0.0
2016-08-12,0,4.0,,0.04,0.0
2016-08-13,62,4.0,,0.04,2.48
2016-08-14,0,4.0,,0.04,0.0
2016-08-15,0,4.0,,0.04,0.0
2016-08-16,56,4.0,,0.04,2.24
2016-08-17,0,4.0,,0.04,0.0
2016-08-18,0,4.0,,0.04,0.0
2016-08-19,0,4.0,,0.04,0.0
2016-08-20,0,4.0,,0.04,0.0
2016-08-21,64,4.0,,0.04,2.56
2016-08-22,0,4.0,,0.04,0.0
2016-08-23,0,4.0,,0.04,0.0
2016-08-24,54,4.0,,0.04,2.16
2016-08-25,0,4.0,,0.04,0.0
2016-08-26,0,4.0,,0.04,0.0
2016-08-27,0,4.0,,0.04,0.0
2016-08-28,0,4.0,,0.04,0.0
2016-08-29,50,4.0,,0.04,2.0
2016-08-30,100,4.0,,0.04,4.0
2016-08-31,0,4.0,,0.04,0.0
2016-09-01,0,3.0,False,0.03,0.0
2016-09-02,61,3.0,,0.03,1.8299999999999998
2016-09-03,0,3.0,,0.03,0.0
2016-09-04,36,3.0,,0.03,1.08
2016-09-05,33,3.0,,0.03,0.99
2016-09-06,0,3.0,,0.03,0.0
2016-09-07,0,3.0,,0.03,0.0
2016-09-08,0,3.0,,0.03,0.0
2016-09-09,0,3.0,,0.03,0.0
2016-09-10,34,3.0,,0.03,1.02
2016-09-11,100,3.0,,0.03,3.0
2016-09-12,28,3.0,,0.03,0.84
2016-09-13,0,3.0,,0.03,0.0
2016-09-14,0,3.0,,0.03,0.0
2016-09-15,0,3.0,,0.03,0.0
2016-09-16,0,3.0,,0.03,0.0
2016-09-17,0,3.0,,0.03,0.0
2016-09-18,0,3.0,,0.03,0.0
2016-09-19,56,3.0,,0.03,1.68
2016-09-20,57,3.0,,0.03,1.71
2016-09-21,29,3.0,,0.03,0.87
2016-09-22,0,3.0,,0.03,0.0
2016-09-23,0,3.0,,0.03,0.0
2016-09-24,35,3.0,,0.03,1.05
2016-09-25,0,3.0,,0.03,0.0
2016-09-26,0,3.0,,0.03,0.0
2016-09-27,0,3.0,,0.03,0.0
2016-09-28,29,3.0,,0.03,0.87
2016-09-29,0,3.0,,0.03,0.0
2016-09-30,0,3.0,,0.03,0.0
2016-10-01,0,2.0,False,0.02,0.0
2016-10-02,0,2.0,,0.02,0.0
2016-10-03,0,2.0,,0.02,0.0
2016-10-04,0,2.0,,0.02,0.0
2016-10-05,0,2.0,,0.02,0.0
2016-10-06,34,2.0,,0.02,0.68
2016-10-07,69,2.0,,0.02,1.3800000000000001
2016-10-08,81,2.0,,0.02,1.62
2016-10-09,39,2.0,,0.02,0.78
2016-10-10,35,2.0,,0.02,0.7000000000000001
2016-10-11,0,2.0,,0.02,0.0
2016-10-12,68,2.0,,0.02,1.36
2016-10-13,0,2.0,,0.02,0.0
2016-10-14,35,2.0,,0.02,0.7000000000000001
2016-10-15,0,2.0,,0.02,0.0
2016-10-16,0,2.0,,0.02,0.0
2016-10-17,0,2.0,,0.02,0.0
2016-10-18,0,2.0,,0.02,0.0
2016-10-19,0,2.0,,0.02,0.0
2016-10-20,0,2.0,,0.02,0.0
2016-10-21,35,2.0,,0.02,0.7000000000000001
2016-10-22,42,2.0,,0.02,0.84
2016-10-23,81,2.0,,0.02,1.62
2016-10-24,0,2.0,,0.02,0.0
2016-10-25,0,2.0,,0.02,0.0
2016-10-26,0,2.0,,0.02,0.0
2016-10-27,0,2.0,,0.02,0.0
2016-10-28,35,2.0,,0.02,0.7000000000000001
2016-10-29,0,2.0,,0.02,0.0
2016-10-30,39,2.0,,0.02,0.78
2016-10-31,100,2.0,,0.02,2.0
2016-11-01,0,2.0,False,0.02,0.0
2016-11-02,50,2.0,,0.02,1.0
2016-11-03,49,2.0,,0.02,0.98
2016-11-04,0,2.0,,0.02,0.0
2016-11-05,0,2.0,,0.02,0.0
2016-11-06,60,2.0,,0.02,1.2
2016-11-07,0,2.0,,0.02,0.0
2016-11-08,48,2.0,,0.02,0.96
2016-11-09,40,2.0,,0.02,0.8
2016-11-10,0,2.0,,0.02,0.0
2016-11-11,53,2.0,,0.02,1.06
2016-11-12,0,2.0,,0.02,0.0
2016-11-13,0,2.0,,0.02,0.0
2016-11-14,50,2.0,,0.02,1.0
2016-11-15,100,2.0,,0.02,2.0
2016-11-16,0,2.0,,0.02,0.0
2016-11-17,0,2.0,,0.02,0.0
2016-11-18,52,2.0,,0.02,1.04
2016-11-19,0,2.0,,0.02,0.0
2016-11-20,0,2.0,,0.02,0.0
2016-11-21,51,2.0,,0.02,1.02
2016-11-22,0,2.0,,0.02,0.0
2016-11-23,0,2.0,,0.02,0.0
2016-11-24,60,2.0,,0.02,1.2
2016-11-25,0,2.0,,0.02,0.0
2016-11-26,0,2.0,,0.02,0.0
2016-11-27,57,2.0,,0.02,1.1400000000000001
2016-11-28,0,2.0,,0.02,0.0
2016-11-29,0,2.0,,0.02,0.0
2016-11-30,0,2.0,,0.02,0.0
2016-12-01,0,5.0,False,0.05,0.0
2016-12-02,30,5.0,,0.05,1.5
2016-12-03,35,5.0,,0.05,1.75
2016-12-04,0,5.0,,0.05,0.0
2016-12-05,0,5.0,,0.05,0.0
2016-12-06,85,5.0,,0.05,4.25
2016-12-07,58,5.0,,0.05,2.9000000000000004
2016-12-08,0,5.0,,0.05,0.0
2016-12-09,0,5.0,,0.05,0.0
2016-12-10,0,5.0,,0.05,0.0
2016-12-11,0,5.0,,0.05,0.0
2016-12-12,29,5.0,,0.05,1.4500000000000002
2016-12-13,0,5.0,,0.05,0.0
2016-12-14,0,5.0,,0.05,0.0
2016-12-15,30,5.0,,0.05,1.5
2016-12-16,0,5.0,,0.05,0.0
2016-12-17,0,5.0,,0.05,0.0
2016-12-18,0,5.0,,0.05,0.0
2016-12-19,0,5.0,,0.05,0.0
2016-12-20,0,5.0,,0.05,0.0
2016-12-21,33,5.0,,0.05,1.6500000000000001
2016-12-22,100,5.0,,0.05,5.0
2016-12-23,34,5.0,,0.05,1.7000000000000002
2016-12-24,38,5.0,,0.05,1.9000000000000001
2016-12-25,0,5.0,,0.05,0.0
2016-12-26,0,5.0,,0.05,0.0
2016-12-27,0,5.0,,0.05,0.0
2016-12-28,0,5.0,,0.05,0.0
2016-12-29,0,5.0,,0.05,0.0
2016-12-30,0,5.0,,0.05,0.0
2016-12-31,35,5.0,,0.05,1.75
2017-01-01,91,6.0,False,0.06,5.46
2017-01-02,80,6.0,,0.06,4.8
2017-01-03,50,6.0,,0.06,3.0
2017-01-04,25,6.0,,0.06,1.5
2017-01-05,100,6.0,,0.06,6.0
2017-01-06,51,6.0,,0.06,3.06
2017-01-07,0,6.0,,0.06,0.0
2017-01-08,28,6.0,,0.06,1.68
2017-01-09,0,6.0,,0.06,0.0
2017-01-10,0,6.0,,0.06,0.0
2017-01-11,48,6.0,,0.06,2.88
2017-01-12,0,6.0,,0.06,0.0
2017-01-13,0,6.0,,0.06,0.0
2017-01-14,0,6.0,,0.06,0.0
2017-01-15,56,6.0,,0.06,3.36
2017-01-16,50,6.0,,0.06,3.0
2017-01-17,24,6.0,,0.06,1.44
2017-01-18,0,6.0,,0.06,0.0
2017-01-19,0,6.0,,0.06,0.0
2017-01-20,0,6.0,,0.06,0.0
2017-01-21,28,6.0,,0.06,1.68
2017-01-22,27,6.0,,0.06,1.6199999999999999
2017-01-23,0,6.0,,0.06,0.0
2017-01-24,24,6.0,,0.06,1.44
2017-01-25,0,6.0,,0.06,0.0
2017-01-26,24,6.0,,0.06,1.44
2017-01-27,0,6.0,,0.06,0.0
2017-01-28,0,6.0,,0.06,0.0
2017-01-29,0,6.0,,0.06,0.0
2017-01-30,0,6.0,,0.06,0.0
2017-01-31,46,6.0,,0.06,2.76
2017-02-01,0,4.0,False,0.04,0.0
2017-02-02,32,4.0,,0.04,1.28
2017-02-03,33,4.0,,0.04,1.32
2017-02-04,39,4.0,,0.04,1.56
2017-02-05,38,4.0,,0.04,1.52
2017-02-06,62,4.0,,0.04,2.48
2017-02-07,32,4.0,,0.04,1.28
2017-02-08,32,4.0,,0.04,1.28
2017-02-09,0,4.0,,0.04,0.0
2017-02-10,100,4.0,,0.04,4.0
2017-02-11,39,4.0,,0.04,1.56
2017-02-12,0,4.0,,0.04,0.0
2017-02-13,0,4.0,,0.04,0.0
2017-02-14,0,4.0,,0.04,0.0
2017-02-15,0,4.0,,0.04,0.0
2017-02-16,32,4.0,,0.04,1.28
2017-02-17,32,4.0,,0.04,1.28
2017-02-18,38,4.0,,0.04,1.52
2017-02-19,79,4.0,,0.04,3.16
2017-02-20,67,4.0,,0.04,2.68
2017-02-21,0,4.0,,0.04,0.0
2017-02-22,65,4.0,,0.04,2.6
2017-02-23,64,4.0,,0.04,2.56
2017-02-24,65,4.0,,0.04,2.6
2017-02-25,38,4.0,,0.04,1.52
2017-02-26,37,4.0,,0.04,1.48
2017-02-27,29,4.0,,0.04,1.16
2017-02-28,0,4.0,,0.04,0.0
2017-03-01,58,5.0,False,0.05,2.9000000000000004
2017-03-02,40,5.0,,0.05,2.0
2017-03-03,41,5.0,,0.05,2.0500000000000003
2017-03-04,49,5.0,,0.05,2.45
2017-03-05,24,5.0,,0.05,1.2000000000000002
2017-03-06,58,5.0,,0.05,2.9000000000000004
2017-03-07,0,5.0,,0.05,0.0
2017-03-08,20,5.0,,0.05,1.0
2017-03-09,0,5.0,,0.05,0.0
2017-03-10,42,5.0,,0.05,2.1
2017-03-11,0,5.0,,0.05,0.0
2017-03-12,0,5.0,,0.05,0.0
2017-03-13,0,5.0,,0.05,0.0
2017-03-14,0,5.0,,0.05,0.0
2017-03-15,0,5.0,,0.05,0.0
2017-03-16,0,5.0,,0.05,0.0
2017-03-17,0,5.0,,0.05,0.0
2017-03-18,100,5.0,,0.05,5.0
2017-03-19,25,5.0,,0.05,1.25
2017-03-20,20,5.0,,0.05,1.0
2017-03-21,0,5.0,,0.05,0.0
2017-03-22,21,5.0,,0.05,1.05
2017-03-23,21,5.0,,0.05,1.05
2017-03-24,0,5.0,,0.05,0.0
2017-03-25,0,5.0,,0.05,0.0
2017-03-26,49,5.0,,0.05,2.45
2017-03-27,21,5.0,,0.05,1.05
2017-03-28,21,5.0,,0.05,1.05
2017-03-29,0,5.0,,0.05,0.0
2017-03-30,62,5.0,,0.05,3.1
2017-03-31,21,5.0,,0.05,1.05
2017-04-01,0,5.0,False,0.05,0.0
2017-04-02,0,5.0,,0.05,0.0
2017-04-03,33,5.0,,0.05,1.6500000000000001
2017-04-04,0,5.0,,0.05,0.0
2017-04-05,100,5.0,,0.05,5.0
2017-04-06,0,5.0,,0.05,0.0
2017-04-07,0,5.0,,0.05,0.0
2017-04-08,42,5.0,,0.05,2.1
2017-04-09,0,5.0,,0.05,0.0
2017-04-10,34,5.0,,0.05,1.7000000000000002
2017-04-11,68,5.0,,0.05,3.4000000000000004
2017-04-12,34,5.0,,0.05,1.7000000000000002
2017-04-13,0,5.0,,0.05,0.0
2017-04-14,0,5.0,,0.05,0.0
2017-04-15,0,5.0,,0.05,0.0
2017-04-16,0,5.0,,0.05,0.0
2017-04-17,0,5.0,,0.05,0.0
2017-04-18,0,5.0,,0.05,0.0
2017-04-19,67,5.0,,0.05,3.35
2017-04-20,0,5.0,,0.05,0.0
