Date,Last Price
12/13/2018,1.3838
12/12/2018,1.385
12/11/2018,1.388
12/10/2018,1.391
12/7/2018,1.3888
12/6/2018,1.3823
12/5/2018,1.3755
12/4/2018,1.3628
12/3/2018,1.3591
11/30/2018,1.3677
11/29/2018,1.3663
11/28/2018,1.3688
11/27/2018,1.3841
11/26/2018,1.3849
11/23/2018,1.3827
11/22/2018,1.3786
11/21/2018,1.3769
11/20/2018,1.3863
11/19/2018,1.3709
11/16/2018,1.3639
11/15/2018,1.3742
11/14/2018,1.3828
11/13/2018,1.3852
11/12/2018,1.394
11/9/2018,1.3838
11/8/2018,1.3779
11/7/2018,1.3745
11/6/2018,1.3802
11/5/2018,1.3868
11/2/2018,1.3897
11/1/2018,1.3877
10/31/2018,1.4138
10/30/2018,1.4073
10/29/2018,1.4171
10/26/2018,1.4105
10/25/2018,1.4125
10/24/2018,1.416
10/23/2018,1.4113
10/22/2018,1.4122
10/19/2018,1.4047
10/18/2018,1.4086
10/17/2018,1.4067
10/16/2018,1.4003
10/15/2018,1.4024
10/12/2018,1.4061
10/11/2018,1.4039
10/10/2018,1.4171
10/9/2018,1.4078
10/8/2018,1.4128
10/5/2018,1.4185
10/4/2018,1.4126
10/3/2018,1.4078
10/2/2018,1.3912
10/1/2018,1.3845
9/28/2018,1.3844
9/27/2018,1.3875
9/26/2018,1.3778
9/25/2018,1.3793
9/24/2018,1.379
9/21/2018,1.3722
9/20/2018,1.3714
9/19/2018,1.3768
9/18/2018,1.3851
9/17/2018,1.3931
9/14/2018,1.3978
9/13/2018,1.3906
9/12/2018,1.3945
9/11/2018,1.4042
9/10/2018,1.4057
9/7/2018,1.4073
9/6/2018,1.3888
9/5/2018,1.3902
9/4/2018,1.393
9/3/2018,1.3862
8/31/2018,1.3906
8/30/2018,1.3766
8/29/2018,1.368
8/28/2018,1.3626
8/27/2018,1.3611
8/24/2018,1.3651
8/23/2018,1.3798
8/22/2018,1.3606
8/21/2018,1.3577
8/20/2018,1.3627
8/17/2018,1.3674
8/16/2018,1.3772
8/15/2018,1.3814
8/14/2018,1.3815
8/13/2018,1.3755
8/10/2018,1.3698
8/9/2018,1.3562
8/8/2018,1.3456
8/7/2018,1.3476
8/6/2018,1.3538
8/3/2018,1.3511
8/2/2018,1.3584
8/1/2018,1.3506
7/31/2018,1.3463
7/30/2018,1.3501
7/27/2018,1.3511
7/26/2018,1.3556
7/25/2018,1.3414
7/24/2018,1.3482
7/23/2018,1.3549
7/20/2018,1.348
7/19/2018,1.3596
7/18/2018,1.3518
7/17/2018,1.3534
7/16/2018,1.3476
7/13/2018,1.3478
7/12/2018,1.3499
7/11/2018,1.3575
7/10/2018,1.3407
7/9/2018,1.3393
7/6/2018,1.3463
7/5/2018,1.3536
7/4/2018,1.3545
7/3/2018,1.354
7/2/2018,1.3626
6/29/2018,1.3503
6/28/2018,1.3602
6/27/2018,1.3624
6/26/2018,1.3528
6/25/2018,1.3487
6/22/2018,1.3439
6/21/2018,1.3557
6/20/2018,1.3573
6/19/2018,1.3548
6/18/2018,1.347
6/15/2018,1.3439
6/14/2018,1.3371
6/13/2018,1.3196
6/12/2018,1.3204
6/11/2018,1.314
6/8/2018,1.3157
6/7/2018,1.3116
6/6/2018,1.3042
6/5/2018,1.3129
6/4/2018,1.3079
6/1/2018,1.3212
5/31/2018,1.3214
5/30/2018,1.3198
5/29/2018,1.3323
5/28/2018,1.3252
5/25/2018,1.3249
5/24/2018,1.32
5/23/2018,1.3229
5/22/2018,1.3199
5/21/2018,1.319
5/18/2018,1.3317
5/17/2018,1.3312
5/16/2018,1.3305
5/15/2018,1.3383
5/14/2018,1.3288
5/11/2018,1.3261
5/10/2018,1.3274
5/9/2018,1.3405
5/8/2018,1.3417
5/7/2018,1.3305
5/4/2018,1.3265
5/3/2018,1.3276
5/2/2018,1.3347
5/1/2018,1.335
4/30/2018,1.3281
4/27/2018,1.3191
4/26/2018,1.3238
4/25/2018,1.322
4/24/2018,1.3151
4/23/2018,1.315
4/20/2018,1.3038
4/19/2018,1.2938
4/18/2018,1.2847
4/17/2018,1.2875
4/16/2018,1.285
4/13/2018,1.2881
4/12/2018,1.2895
4/11/2018,1.2892
4/10/2018,1.2883
4/9/2018,1.299
4/6/2018,1.303
4/5/2018,1.3013
4/4/2018,1.296
4/3/2018,1.3012
