Date,Document ID
02/08/2021,BBLS DD X1Q6OAR7LSO2
02/08/2021,BBLS DD X1Q6OAR8DVO2
02/08/2021,BBLS DD X1Q6OAR9NJ82
02/08/2021,BBLS DD X1Q6OAS6V2O2
02/07/2021,BBLS DD X1Q6OAQQC9O2
02/07/2021,BBLS DD X1Q6OAQSTIO2
02/07/2021,BBLS DD X1Q6OAQTHI82
02/07/2021,BBLS DD X1Q6OAQTNIO2
02/07/2021,BBLS DD X1Q6OAR9DU82
02/04/2021,BBLS DD X1Q6OAQE2DO2
02/04/2021,BBLS DD X1Q6OAQFC3O2
02/04/2021,BBLS DD X1Q6OAQSK082
02/03/2021,BBLS DD X1Q6OAQECFO2
02/02/2021,BBLS DD X1Q6OAPQIF82
02/02/2021,BBLS DD X1Q6OAPREC82
02/02/2021,BBLS DD X1Q6OAPRHR82
02/02/2021,BBLS DD X1Q6OAPSBHO2
02/02/2021,BBLS DD X1Q6OAQ28382
02/01/2021,BBLS DD X1Q6OAPJ7NO2
01/31/2021,BBLS DD X1Q6OANJ7UO2
01/31/2021,BBLS DD X1Q6OANTI682
01/30/2021,BBLS DD X1Q6OALA6982
01/29/2021,BBLS DD X1Q6OAJP7K82
01/28/2021,BBLS DD X1Q6OAH60282
01/28/2021,BBLS DD X1Q6OAHC4782
01/28/2021,BBLS DD X1Q6OAHTKR82
01/28/2021,BBLS DD X1Q6OAI01P82
01/28/2021,BBLS DD X1Q6OAISBP82
01/28/2021,BBLS DD X1Q6OAO2PJ82
01/27/2021,BBLS DD X1Q6OAETV7O2
01/27/2021,BBLS DD X1Q6OAFB23O2
01/27/2021,BBLS DD X1Q6OAFFSC82
01/26/2021,BBLS DD X1Q6OAD0GP82
01/26/2021,BBLS DD X1Q6OAD37T82
01/26/2021,BBLS DD X1Q6OAD5TT82
01/26/2021,BBLS DD X1Q6OADENQO2
01/25/2021,BBLS DD X1Q6OAB1JS82
01/25/2021,BBLS DD X1Q6OAB7J282
01/25/2021,BBLS DD X1Q6OAB827O2
01/25/2021,BBLS DD X1Q6OAB89HO2
01/25/2021,BBLS DD X1Q6OABFB6O2
01/25/2021,BBLS DD X1Q6OABFELO2
01/25/2021,BBLS DD X1Q6OACPJSO2
01/24/2021,BBLS DD X1Q6OAA51H82
01/24/2021,BBLS DD X1Q6OAA70C82
01/21/2021,BBLS DD X1Q6OA7HPDO2
01/21/2021,BBLS DD X1Q6OA7VRIO2
01/21/2021,BBLS DD X1Q6OA8ST082
01/21/2021,BBLS DD X1Q6OAA3QLO2
01/20/2021,BBLS DD X1Q6OA4URJ82
01/20/2021,BBLS DD X1Q6OA58C4O2
01/20/2021,BBLS DD X1Q6OA6EMT82
01/19/2021,BBLS DD X1Q6OA225V82
01/19/2021,BBLS DD X1Q6OA2DRSO2
01/19/2021,BBLS DD X1Q6OA2EFN82
01/19/2021,BBLS DD X1Q6OA2H8QO2
01/19/2021,BBLS DD X1Q6OA2JKHO2
01/19/2021,BBLS DD X1Q6OA2LJAO2
01/19/2021,BBLS DD X1Q6OA2PR482
01/19/2021,BBLS DD X1Q6OA3DKIO2
01/19/2021,BBLS DD X1Q6OA3IO382
01/19/2021,BBLS DD X1Q6OA3UBDO2
01/19/2021,BBLS DD X1Q6OA5HD0O2
01/18/2021,BBLS DD X1Q6O9VBR082
01/18/2021,BBLS DD X1Q6OA02JRO2
01/18/2021,BBLS DD X1Q6OA0UB2O2
01/18/2021,BBLS DD X1Q6OAA1FPO2
01/17/2021,BBLS DD X1Q6O9TIF782
01/13/2021,BBLS DD X1Q6O9L826O2
01/13/2021,BBLS DD X1Q6O9LLBQ82
01/13/2021,BBLS DD X1Q6O9LSK882
01/13/2021,BBLS DD X1Q6O9LUROO2
01/11/2021,BBLS DD X1Q6O9IC2QO2
01/11/2021,BBLS DD X1Q6O9J16A82
01/10/2021,BBLS DD X1Q6O9HVNM82
01/10/2021,BBLS DD X1Q6O9I2QPO2
01/07/2021,BBLS DD X1Q6O9I7Q3O2
01/06/2021,BBLS DD X1Q6O9DJDPO2
01/06/2021,BBLS DD X1Q6O9E46FO2
